,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y,25_v,25_x,25_y,26_v,26_x,26_y,27_v,27_x,27_y,28_v,28_x,28_y,29_v,29_x,29_y,30_v,30_x,30_y,31_v,31_x,31_y,32_v,32_x,32_y
73,Hips,0.49737,0.28607,1.00000,0.51556,0.25401,1.00000,0.52643,0.25494,1.00000,0.53721,0.25597,1.00000,0.48527,0.25093,1.00000,0.47475,0.24958,0.99999,0.46434,0.24831,1.00000,0.55404,0.27505,0.99998,0.45069,0.26463,0.99998,0.51692,0.32693,1.00000,0.47622,0.32248,1.00000,0.62619,0.46992,1.00000,0.37095,0.45924,1.00000,0.76247,0.64438,0.99976,0.24481,0.64840,0.99956,0.65473,0.81305,0.99391,0.34303,0.78921,0.99578,0.62682,0.86229,0.98130,0.36901,0.84339,0.98480,0.60622,0.81376,0.98594,0.39404,0.80104,0.98931,0.61599,0.80422,0.98232,0.38760,0.78927,0.98760,0.57219,0.96138,0.99157,0.99327,0.41116,0.95846,0.60796,0.56758,1.29542,0.74844,0.39918,1.30265,0.06577,0.56527,1.57455,0.07352,0.40271,1.59209,0.03801,0.56636,1.61304,0.03919,0.40711,1.63272,0.03531,0.54513,1.69617,0.04216,0.39844,1.71671
74,Hips,0.49705,0.28606,1.00000,0.51533,0.25402,1.00000,0.52620,0.25497,1.00000,0.53698,0.25601,1.00000,0.48509,0.25090,1.00000,0.47459,0.24955,0.99999,0.46420,0.24827,1.00000,0.55385,0.27512,0.99998,0.45060,0.26459,0.99998,0.51661,0.32689,1.00000,0.47594,0.32242,1.00000,0.62591,0.47005,1.00000,0.37092,0.45905,1.00000,0.76014,0.64881,0.99972,0.24459,0.64881,0.99956,0.65557,0.81155,0.99352,0.34340,0.78815,0.99625,0.62866,0.86100,0.98156,0.37000,0.84298,0.98712,0.60742,0.81242,0.98622,0.39547,0.80031,0.99090,0.61650,0.80283,0.98295,0.38885,0.78832,0.98926,0.57167,0.96002,0.98426,0.98803,0.41058,0.95743,0.51011,0.56265,1.29236,0.64078,0.39897,1.30221,0.04042,0.56193,1.57357,0.04872,0.40237,1.59094,0.02838,0.56358,1.61130,0.03095,0.40665,1.63102,0.02294,0.54425,1.69499,0.02931,0.39844,1.71619
75,Hips,0.49685,0.28608,1.00000,0.51530,0.25402,1.00000,0.52617,0.25498,1.00000,0.53695,0.25602,1.00000,0.48496,0.25088,1.00000,0.47446,0.24952,0.99999,0.46407,0.24823,1.00000,0.55392,0.27512,0.99998,0.45037,0.26440,0.99998,0.51639,0.32692,1.00000,0.47569,0.32244,1.00000,0.62601,0.47007,1.00000,0.37079,0.45910,1.00000,0.76100,0.64995,0.99979,0.24480,0.64890,0.99958,0.65535,0.81153,0.99579,0.34418,0.78817,0.99680,0.62857,0.86105,0.98714,0.37087,0.84343,0.98897,0.60709,0.81243,0.99048,0.39662,0.80087,0.99228,0.61602,0.80284,0.98818,0.38985,0.78864,0.99107,0.57172,0.96021,0.98926,0.99229,0.41056,0.95760,0.56624,0.56402,1.29248,0.68147,0.39888,1.30222,0.05268,0.56247,1.57434,0.06100,0.40172,1.59127,0.03331,0.56409,1.61174,0.03592,0.40537,1.63126,0.02846,0.54378,1.69644,0.03440,0.39842,1.71623
76,Hips,0.49662,0.28617,1.00000,0.51509,0.25403,1.00000,0.52600,0.25499,1.00000,0.53681,0.25604,1.00000,0.48464,0.25089,1.00000,0.47412,0.24952,0.99999,0.46371,0.24823,1.00000,0.55388,0.27518,0.99998,0.44990,0.26450,0.99998,0.51627,0.32696,1.00000,0.47548,0.32250,1.00000,0.62600,0.47022,1.00000,0.37002,0.45919,1.00000,0.75945,0.65254,0.99976,0.24464,0.64892,0.99965,0.65537,0.81047,0.99524,0.34404,0.78741,0.99717,0.62885,0.86035,0.98597,0.37065,0.84337,0.99008,0.60714,0.81171,0.98959,0.39655,0.80076,0.99306,0.61613,0.80199,0.98703,0.38981,0.78834,0.99193,0.57185,0.96037,0.98022,0.98579,0.40984,0.95771,0.58777,0.56437,1.29204,0.73579,0.39833,1.30222,0.05274,0.56288,1.57444,0.06303,0.40070,1.59186,0.03335,0.56447,1.61213,0.03689,0.40412,1.63197,0.02912,0.54422,1.69680,0.03731,0.39827,1.71758
77,Hips,0.49668,0.28684,1.00000,0.51512,0.25455,1.00000,0.52602,0.25548,1.00000,0.53683,0.25649,1.00000,0.48466,0.25149,1.00000,0.47414,0.25014,0.99999,0.46372,0.24887,1.00000,0.55389,0.27540,0.99998,0.44990,0.26494,0.99998,0.51631,0.32745,1.00000,0.47551,0.32309,1.00000,0.62580,0.47020,1.00000,0.37004,0.45925,1.00000,0.75963,0.65371,0.99976,0.24599,0.64932,0.99952,0.65581,0.81068,0.99627,0.34412,0.78749,0.99687,0.62919,0.86052,0.98892,0.37030,0.84360,0.98970,0.60740,0.81165,0.99186,0.39655,0.80106,0.99270,0.61644,0.80204,0.98980,0.38983,0.78835,0.99155,0.57165,0.96037,0.98911,0.99238,0.40917,0.95763,0.53234,0.56435,1.29203,0.70072,0.39804,1.30242,0.04402,0.56312,1.57481,0.06573,0.40086,1.59350,0.02938,0.56523,1.61265,0.04069,0.40448,1.63380,0.02509,0.54394,1.69759,0.03887,0.39830,1.71966
78,Hips,0.49668,0.28745,1.00000,0.51511,0.25501,1.00000,0.52602,0.25591,1.00000,0.53684,0.25688,1.00000,0.48468,0.25197,1.00000,0.47414,0.25062,0.99999,0.46371,0.24933,1.00000,0.55382,0.27576,0.99998,0.44990,0.26544,0.99998,0.51635,0.32796,1.00000,0.47551,0.32366,1.00000,0.62560,0.47003,1.00000,0.37047,0.45952,1.00000,0.76132,0.65245,0.99973,0.24902,0.65037,0.99928,0.65593,0.81108,0.99513,0.34502,0.78764,0.99556,0.62909,0.86112,0.98616,0.37068,0.84466,0.98659,0.60735,0.81184,0.98976,0.39714,0.80160,0.99026,0.61651,0.80242,0.98676,0.39082,0.78869,0.98829,0.57157,0.96017,0.99199,0.99378,0.41002,0.95743,0.51654,0.56337,1.29004,0.61401,0.39822,1.30172,0.04873,0.56273,1.57455,0.06601,0.40123,1.59265,0.03414,0.56520,1.61243,0.04577,0.40523,1.63377,0.02776,0.54368,1.69644,0.04122,0.39864,1.71721
79,Hips,0.49667,0.28782,1.00000,0.51508,0.25527,1.00000,0.52604,0.25613,1.00000,0.53692,0.25706,1.00000,0.48463,0.25231,1.00000,0.47404,0.25098,0.99999,0.46358,0.24973,1.00000,0.55388,0.27610,0.99998,0.44980,0.26613,0.99998,0.51649,0.32837,1.00000,0.47544,0.32423,1.00000,0.62542,0.46993,1.00000,0.37084,0.46032,1.00000,0.76240,0.65165,0.99979,0.25048,0.65239,0.99939,0.65583,0.81111,0.99508,0.34537,0.78773,0.99587,0.62886,0.86117,0.98566,0.37077,0.84490,0.98713,0.60709,0.81179,0.98938,0.39708,0.80144,0.99072,0.61632,0.80247,0.98639,0.39097,0.78856,0.98897,0.57132,0.95919,0.99333,0.99431,0.41094,0.95671,0.53954,0.56337,1.28962,0.61602,0.39837,1.30013,0.04563,0.56268,1.57209,0.05926,0.40195,1.59150,0.03231,0.56534,1.60998,0.04228,0.40659,1.63083,0.02432,0.54379,1.69332,0.03543,0.39905,1.71549
80,Hips,0.49728,0.28808,1.00000,0.51554,0.25539,1.00000,0.52654,0.25621,1.00000,0.53746,0.25710,1.00000,0.48497,0.25253,1.00000,0.47431,0.25123,0.99999,0.46377,0.25000,1.00000,0.55429,0.27611,0.99999,0.44987,0.26635,0.99998,0.51714,0.32857,1.00000,0.47590,0.32456,1.00000,0.62569,0.46987,1.00000,0.37139,0.46084,1.00000,0.76360,0.64926,0.99982,0.25241,0.65315,0.99939,0.65518,0.81271,0.99487,0.34606,0.78858,0.99491,0.62744,0.86271,0.98450,0.37126,0.84509,0.98400,0.60616,0.81291,0.98828,0.39716,0.80139,0.98853,0.61583,0.80374,0.98447,0.39111,0.78865,0.98617,0.57183,0.95994,0.98952,0.99196,0.41183,0.95737,0.65135,0.56483,1.29055,0.78039,0.39858,1.29935,0.07424,0.56233,1.57088,0.09224,0.40240,1.58963,0.04131,0.56470,1.60904,0.05210,0.40726,1.62903,0.03900,0.54312,1.69247,0.05593,0.39899,1.71457
81,Hips,0.49832,0.28836,1.00000,0.51640,0.25554,1.00000,0.52746,0.25629,1.00000,0.53842,0.25713,1.00000,0.48575,0.25281,1.00000,0.47497,0.25153,0.99999,0.46432,0.25033,1.00000,0.55508,0.27615,0.99998,0.45026,0.26684,0.99997,0.51826,0.32880,1.00000,0.47676,0.32496,1.00000,0.62601,0.46954,1.00000,0.37201,0.46086,1.00000,0.76401,0.64825,0.99984,0.25583,0.65323,0.99933,0.65432,0.81294,0.99572,0.34603,0.78805,0.99464,0.62670,0.86309,0.98663,0.37107,0.84417,0.98318,0.60534,0.81346,0.98957,0.39695,0.80044,0.98776,0.61493,0.80417,0.98590,0.39082,0.78774,0.98516,0.57204,0.95916,0.99191,0.99284,0.41319,0.95681,0.74765,0.56627,1.28881,0.84266,0.39922,1.29746,0.11679,0.56412,1.56857,0.14262,0.40405,1.58677,0.06181,0.56598,1.60645,0.07793,0.40977,1.62616,0.06088,0.54523,1.69069,0.08765,0.39971,1.71189
82,Hips,0.49880,0.28870,1.00000,0.51689,0.25576,1.00000,0.52797,0.25647,1.00000,0.53897,0.25726,1.00000,0.48614,0.25316,1.00000,0.47532,0.25192,0.99999,0.46462,0.25075,1.00000,0.55575,0.27626,0.99998,0.45054,0.26730,0.99997,0.51883,0.32916,1.00000,0.47728,0.32546,1.00000,0.62673,0.46950,1.00000,0.37270,0.46108,1.00000,0.76500,0.64591,0.99980,0.25633,0.65275,0.99927,0.65423,0.81195,0.99475,0.34579,0.78789,0.99368,0.62666,0.86168,0.98411,0.37062,0.84365,0.98029,0.60532,0.81206,0.98788,0.39654,0.79989,0.98590,0.61493,0.80281,0.98331,0.39042,0.78724,0.98275,0.57225,0.95970,0.98483,0.98813,0.41366,0.95713,0.71394,0.56609,1.28973,0.82528,0.39931,1.29687,0.10990,0.56369,1.56941,0.12944,0.40449,1.58596,0.05391,0.56548,1.60746,0.06773,0.41047,1.62547,0.06079,0.54455,1.69155,0.08438,0.39947,1.71133
83,Hips,0.49853,0.28870,1.00000,0.51668,0.25579,1.00000,0.52772,0.25648,1.00000,0.53867,0.25726,1.00000,0.48602,0.25322,1.00000,0.47526,0.25200,0.99999,0.46461,0.25086,1.00000,0.55557,0.27632,0.99998,0.45077,0.26751,0.99998,0.51854,0.32915,1.00000,0.47719,0.32549,1.00000,0.62676,0.46948,1.00000,0.37348,0.46136,1.00000,0.76508,0.64271,0.99977,0.25584,0.65259,0.99921,0.65414,0.81175,0.99380,0.34646,0.78827,0.99265,0.62662,0.86137,0.98114,0.37137,0.84351,0.97661,0.60528,0.81172,0.98557,0.39668,0.79984,0.98329,0.61488,0.80257,0.98026,0.39067,0.78732,0.97937,0.57335,0.95938,0.98999,0.99204,0.41514,0.95708,0.66082,0.56912,1.28998,0.80382,0.40223,1.29675,0.09535,0.56649,1.57097,0.11903,0.40792,1.58616,0.04059,0.56783,1.60925,0.05535,0.41390,1.62602,0.05218,0.54577,1.69223,0.07793,0.40242,1.71131
84,Hips,0.49853,0.28862,1.00000,0.51668,0.25575,1.00000,0.52772,0.25646,1.00000,0.53867,0.25725,1.00000,0.48602,0.25317,1.00000,0.47526,0.25195,0.99999,0.46461,0.25080,1.00000,0.55557,0.27635,0.99999,0.45077,0.26744,0.99998,0.51851,0.32914,1.00000,0.47719,0.32544,1.00000,0.62679,0.46941,1.00000,0.37348,0.46169,1.00000,0.76345,0.64099,0.99971,0.25143,0.65265,0.99945,0.65361,0.81186,0.99000,0.34651,0.78866,0.99299,0.62652,0.86152,0.97066,0.37236,0.84370,0.97520,0.60535,0.81183,0.97729,0.39682,0.79992,0.98272,0.61477,0.80279,0.96962,0.39082,0.78763,0.97860,0.57393,0.96022,0.98572,0.98909,0.41538,0.95779,0.62134,0.57140,1.29205,0.77437,0.40297,1.29707,0.07758,0.56840,1.57135,0.08153,0.40920,1.58616,0.03554,0.56865,1.60943,0.03526,0.41497,1.62602,0.04276,0.54868,1.69258,0.05248,0.40418,1.71138
85,Hips,0.49826,0.28868,1.00000,0.51651,0.25580,1.00000,0.52756,0.25651,1.00000,0.53851,0.25730,1.00000,0.48583,0.25322,1.00000,0.47511,0.25199,0.99999,0.46449,0.25084,1.00000,0.55545,0.27642,0.99999,0.45072,0.26740,0.99998,0.51819,0.32921,1.00000,0.47699,0.32550,1.00000,0.62668,0.46940,1.00000,0.37293,0.46177,1.00000,0.75937,0.64215,0.99959,0.24419,0.65265,0.99948,0.65289,0.81204,0.98784,0.34536,0.78840,0.99345,0.62599,0.86175,0.96593,0.37237,0.84166,0.97536,0.60527,0.81203,0.97362,0.39609,0.79761,0.98290,0.61428,0.80302,0.96560,0.38932,0.78632,0.97923,0.57365,0.96022,0.98508,0.98748,0.41488,0.95779,0.59887,0.57089,1.29152,0.76438,0.40297,1.29702,0.07470,0.56818,1.57041,0.07109,0.40939,1.58593,0.03885,0.56708,1.60799,0.03145,0.41501,1.62587,0.04140,0.54867,1.69182,0.04269,0.40472,1.71118
86,Hips,0.49769,0.28872,1.00000,0.51611,0.25584,1.00000,0.52718,0.25654,1.00000,0.53814,0.25732,1.00000,0.48542,0.25325,1.00000,0.47475,0.25203,0.99999,0.46420,0.25087,1.00000,0.55531,0.27640,0.99998,0.45061,0.26738,0.99998,0.51772,0.32923,1.00000,0.47665,0.32554,1.00000,0.62652,0.46923,1.00000,0.37229,0.46145,1.00000,0.75631,0.64325,0.99961,0.24251,0.65268,0.99955,0.65293,0.81213,0.99055,0.34528,0.78801,0.99472,0.62607,0.86213,0.97311,0.37245,0.84107,0.97993,0.60528,0.81261,0.97923,0.39624,0.79681,0.98609,0.61417,0.80347,0.97348,0.38935,0.78567,0.98326,0.57314,0.95996,0.97677,0.98242,0.41366,0.95768,0.58155,0.57087,1.29059,0.77520,0.40296,1.29722,0.05939,0.56797,1.56988,0.06593,0.40945,1.58614,0.03229,0.56681,1.60759,0.03004,0.41486,1.62605,0.03348,0.54995,1.69215,0.04025,0.40584,1.71133
87,Hips,0.49765,0.28874,1.00000,0.51611,0.25586,1.00000,0.52717,0.25657,1.00000,0.53813,0.25736,1.00000,0.48541,0.25326,1.00000,0.47475,0.25204,0.99999,0.46419,0.25088,1.00000,0.55531,0.27641,0.99998,0.45060,0.26739,0.99998,0.51767,0.32924,1.00000,0.47660,0.32554,1.00000,0.62643,0.46935,1.00000,0.37224,0.46142,1.00000,0.75560,0.64770,0.99970,0.24534,0.65210,0.99945,0.65316,0.81244,0.99493,0.34508,0.78679,0.99565,0.62681,0.86279,0.98549,0.37199,0.84052,0.98556,0.60567,0.81340,0.98894,0.39618,0.79659,0.98967,0.61428,0.80390,0.98595,0.38928,0.78527,0.98790,0.57307,0.95990,0.98145,0.98587,0.41305,0.95768,0.63690,0.57085,1.29034,0.79790,0.40288,1.29715,0.06716,0.56719,1.56945,0.08724,0.40909,1.58585,0.03938,0.56610,1.60729,0.04689,0.41401,1.62582,0.03782,0.54897,1.69193,0.05397,0.40570,1.71124
88,Hips,0.49782,0.28882,1.00000,0.51625,0.25593,1.00000,0.52729,0.25662,1.00000,0.53822,0.25737,1.00000,0.48555,0.25332,1.00000,0.47488,0.25208,0.99999,0.46432,0.25089,1.00000,0.55516,0.27645,0.99998,0.45055,0.26722,0.99998,0.51768,0.32932,1.00000,0.47665,0.32549,1.00000,0.62613,0.46938,1.00000,0.37199,0.46114,1.00000,0.75686,0.65235,0.99980,0.24677,0.65218,0.99962,0.65333,0.81355,0.99539,0.34543,0.78695,0.99673,0.62690,0.86373,0.98622,0.37260,0.84088,0.98839,0.60569,0.81428,0.98962,0.39690,0.79693,0.99190,0.61447,0.80460,0.98685,0.38979,0.78549,0.99051,0.57316,0.95850,0.98069,0.98384,0.41320,0.95664,0.68765,0.57093,1.28947,0.80757,0.40287,1.29734,0.07338,0.56753,1.56883,0.09262,0.40833,1.58593,0.04346,0.56678,1.60690,0.05150,0.41284,1.62594,0.03848,0.54946,1.69142,0.05442,0.40537,1.71130
89,Hips,0.49790,0.28882,1.00000,0.51637,0.25596,1.00000,0.52739,0.25670,1.00000,0.53831,0.25752,1.00000,0.48565,0.25333,1.00000,0.47498,0.25207,0.99999,0.46441,0.25086,1.00000,0.55517,0.27657,0.99999,0.45058,0.26708,0.99999,0.51768,0.32934,1.00000,0.47665,0.32546,1.00000,0.62609,0.46976,1.00000,0.37200,0.46117,1.00000,0.75770,0.65240,0.99978,0.24764,0.65244,0.99952,0.65361,0.81385,0.99390,0.34553,0.78697,0.99534,0.62735,0.86400,0.98120,0.37279,0.84082,0.98399,0.60594,0.81493,0.98587,0.39710,0.79698,0.98901,0.61461,0.80512,0.98188,0.38991,0.78552,0.98689,0.57321,0.95853,0.99011,0.99233,0.41335,0.95666,0.66006,0.57097,1.28951,0.78888,0.40269,1.29735,0.06208,0.56761,1.56922,0.07457,0.40736,1.58591,0.03209,0.56715,1.60734,0.03914,0.41170,1.62602,0.03386,0.54939,1.69160,0.04755,0.40442,1.71130
90,Hips,0.49829,0.28910,1.00000,0.51678,0.25650,1.00000,0.52778,0.25736,1.00000,0.53868,0.25830,1.00000,0.48603,0.25358,1.00000,0.47531,0.25223,0.99999,0.46470,0.25095,1.00000,0.55524,0.27729,0.99998,0.45055,0.26711,0.99998,0.51781,0.32984,1.00000,0.47674,0.32560,1.00000,0.62597,0.47012,1.00000,0.37200,0.46122,1.00000,0.76046,0.65313,0.99984,0.25254,0.65355,0.99934,0.65444,0.81512,0.99612,0.34624,0.78696,0.99541,0.62780,0.86484,0.98785,0.37281,0.84089,0.98599,0.60623,0.81549,0.99096,0.39719,0.79713,0.99032,0.61513,0.80589,0.98821,0.39038,0.78555,0.98854,0.57382,0.95839,0.99396,0.99458,0.41354,0.95660,0.68024,0.57026,1.28935,0.76561,0.40259,1.29705,0.06764,0.56711,1.56894,0.08974,0.40688,1.58515,0.03915,0.56715,1.60706,0.05774,0.41145,1.62519,0.03658,0.54709,1.69154,0.05743,0.40345,1.71101
91,Hips,0.49893,0.28909,1.00000,0.51743,0.25650,1.00000,0.52843,0.25739,1.00000,0.53933,0.25837,1.00000,0.48668,0.25354,1.00000,0.47588,0.25213,0.99999,0.46519,0.25077,1.00000,0.55546,0.27750,0.99998,0.45065,0.26700,0.99998,0.51822,0.32991,1.00000,0.47696,0.32558,1.00000,0.62591,0.47021,1.00000,0.37206,0.46137,1.00000,0.76399,0.65282,0.99977,0.25562,0.65462,0.99892,0.65476,0.81541,0.99442,0.34763,0.78695,0.99323,0.62783,0.86511,0.98352,0.37313,0.84069,0.98086,0.60625,0.81579,0.98792,0.39787,0.79683,0.98670,0.61533,0.80639,0.98431,0.39164,0.78531,0.98406,0.57379,0.95836,0.99459,0.99534,0.41368,0.95659,0.56949,0.56815,1.28886,0.66989,0.40206,1.29678,0.04815,0.56703,1.56818,0.06920,0.40687,1.58498,0.03111,0.56698,1.60626,0.04754,0.41151,1.62483,0.02746,0.54509,1.69153,0.04366,0.40342,1.71095
92,Hips,0.50133,0.28911,1.00000,0.51941,0.25659,1.00000,0.53036,0.25753,1.00000,0.54122,0.25858,1.00000,0.48862,0.25352,1.00000,0.47769,0.25213,0.99999,0.46688,0.25073,1.00000,0.55629,0.27764,0.99998,0.45136,0.26691,0.99998,0.51996,0.33002,1.00000,0.47847,0.32555,1.00000,0.62598,0.47004,1.00000,0.37206,0.46141,1.00000,0.76701,0.65279,0.99981,0.25703,0.65508,0.99884,0.65595,0.81628,0.99502,0.34847,0.78800,0.99201,0.62832,0.86558,0.98467,0.37328,0.84235,0.97669,0.60712,0.81604,0.98854,0.39812,0.79855,0.98373,0.61663,0.80676,0.98465,0.39218,0.78648,0.98033,0.57365,0.95849,0.99062,0.99165,0.41405,0.95692,0.64951,0.56814,1.28822,0.72661,0.40196,1.29629,0.07121,0.56685,1.56745,0.08221,0.40694,1.58321,0.04224,0.56761,1.60545,0.05231,0.41201,1.62274,0.03977,0.54482,1.69099,0.05464,0.40348,1.70970
93,Hips,0.50273,0.28911,1.00000,0.52054,0.25663,1.00000,0.53145,0.25761,1.00000,0.54225,0.25870,1.00000,0.48979,0.25351,1.00000,0.47881,0.25205,0.99999,0.46794,0.25055,1.00000,0.55663,0.27768,0.99998,0.45181,0.26646,0.99997,0.52089,0.33004,1.00000,0.47937,0.32548,1.00000,0.62591,0.46986,1.00000,0.37205,0.46135,1.00000,0.76726,0.64875,0.99979,0.25836,0.65570,0.99868,0.65596,0.81619,0.99458,0.34929,0.79013,0.99214,0.62831,0.86557,0.98332,0.37383,0.84542,0.97776,0.60710,0.81603,0.98737,0.39854,0.80135,0.98424,0.61663,0.80674,0.98329,0.39285,0.78862,0.98093,0.57364,0.95842,0.99311,0.99344,0.41382,0.95690,0.61647,0.56813,1.28747,0.69232,0.40170,1.29591,0.06803,0.56675,1.56511,0.07406,0.40694,1.57860,0.04194,0.56799,1.60338,0.04888,0.41236,1.61751,0.03859,0.54501,1.68903,0.04891,0.40343,1.70632
94,Hips,0.50403,0.28923,1.00000,0.52166,0.25670,1.00000,0.53256,0.25769,1.00000,0.54337,0.25878,1.00000,0.49093,0.25352,1.00000,0.47991,0.25204,0.99999,0.46900,0.25054,1.00000,0.55746,0.27768,0.99998,0.45266,0.26644,0.99998,0.52211,0.33012,1.00000,0.48055,0.32545,1.00000,0.62593,0.46919,1.00000,0.37238,0.46117,1.00000,0.76813,0.64433,0.99981,0.25762,0.65525,0.99904,0.65581,0.81614,0.99515,0.34918,0.78976,0.99245,0.62830,0.86549,0.98453,0.37379,0.84494,0.97662,0.60703,0.81593,0.98814,0.39831,0.80093,0.98334,0.61653,0.80662,0.98395,0.39280,0.78827,0.97972,0.57338,0.95819,0.99591,0.99644,0.41383,0.95654,0.71752,0.56816,1.28728,0.80402,0.40131,1.29575,0.08925,0.56601,1.56479,0.10448,0.40661,1.57561,0.05009,0.56736,1.60227,0.06199,0.41209,1.61418,0.04611,0.54333,1.68868,0.06527,0.40297,1.70363
95,Box,0.47004,0.28174,1.00000,0.48698,0.24718,1.00000,0.49772,0.24642,1.00000,0.50841,0.24576,1.00000,0.45802,0.24929,1.00000,0.44797,0.24979,1.00000,0.43803,0.25035,1.00000,0.52752,0.26114,0.99999,0.43040,0.26712,0.99999,0.49292,0.31487,1.00000,0.45380,0.31741,1.00000,0.59879,0.42898,1.00000,0.36866,0.45615,1.00000,0.69150,0.52663,0.99220,0.33021,0.68774,0.98616,0.67572,0.39637,0.98242,0.40536,0.80875,0.97748,0.67474,0.37774,0.94888,0.42966,0.87663,0.95604,0.65617,0.34911,0.95480,0.45261,0.83877,0.96582,0.65050,0.36446,0.96280,0.45112,0.81638,0.96910,0.55826,0.93876,0.99785,0.99790,0.41225,0.93993,0.29123,0.55764,1.25572,0.27929,0.40589,1.26007,0.00789,0.55511,1.52947,0.00772,0.40592,1.53410,0.00656,0.55280,1.56517,0.00657,0.41058,1.57039,0.00537,0.54388,1.65179,0.00499,0.39767,1.66450
96,Box,0.47012,0.28168,1.00000,0.48703,0.24719,1.00000,0.49777,0.24646,1.00000,0.50845,0.24580,1.00000,0.45812,0.24922,1.00000,0.44808,0.24967,1.00000,0.43815,0.25018,1.00000,0.52757,0.26115,0.99999,0.43053,0.26696,0.99999,0.49297,0.31487,1.00000,0.45389,0.31732,1.00000,0.59860,0.42940,1.00000,0.36862,0.45587,1.00000,0.69126,0.52592,0.99252,0.32982,0.68738,0.98581,0.67574,0.39693,0.98172,0.40544,0.80876,0.97746,0.67475,0.37739,0.94502,0.42972,0.87669,0.95533,0.65617,0.34881,0.95098,0.45262,0.83916,0.96487,0.65049,0.36441,0.95951,0.45115,0.81680,0.96794,0.55820,0.93875,0.99806,0.99821,0.41225,0.93982,0.30652,0.55812,1.25476,0.28427,0.40559,1.25999,0.00919,0.55547,1.52997,0.00882,0.40554,1.53439,0.00739,0.55292,1.56616,0.00756,0.41036,1.57086,0.00624,0.54462,1.65223,0.00585,0.39699,1.66461
97,Box,0.47029,0.28151,1.00000,0.48729,0.24710,1.00000,0.49802,0.24638,1.00000,0.50871,0.24574,1.00000,0.45834,0.24908,1.00000,0.44831,0.24950,1.00000,0.43837,0.24998,1.00000,0.52785,0.26109,0.99999,0.43071,0.26674,0.99999,0.49314,0.31480,1.00000,0.45405,0.31718,1.00000,0.59905,0.42952,1.00000,0.36869,0.45534,1.00000,0.69205,0.52611,0.99289,0.32895,0.68619,0.98674,0.67756,0.39850,0.98369,0.40578,0.80859,0.97960,0.67723,0.37719,0.95107,0.42993,0.87664,0.95883,0.65915,0.34854,0.95658,0.45314,0.83981,0.96768,0.65307,0.36443,0.96456,0.45172,0.81755,0.97069,0.55873,0.93872,0.99820,0.99825,0.41254,0.93913,0.29454,0.55914,1.25543,0.28922,0.40548,1.26043,0.00786,0.55670,1.53041,0.00861,0.40517,1.53530,0.00643,0.55417,1.56625,0.00747,0.41013,1.57184,0.00544,0.54562,1.65394,0.00565,0.39630,1.66549
98,Box,0.47051,0.28137,1.00000,0.48752,0.24698,1.00000,0.49826,0.24625,1.00000,0.50895,0.24560,1.00000,0.45852,0.24895,1.00000,0.44847,0.24937,1.00000,0.43850,0.24984,1.00000,0.52807,0.26095,0.99999,0.43078,0.26659,0.99999,0.49336,0.31467,1.00000,0.45422,0.31706,1.00000,0.59925,0.42956,1.00000,0.36872,0.45473,1.00000,0.69306,0.53555,0.99275,0.32781,0.68717,0.98602,0.67799,0.40035,0.98543,0.40585,0.80892,0.97980,0.67730,0.37713,0.95601,0.43011,0.87702,0.95995,0.65900,0.34849,0.96139,0.45319,0.83995,0.96922,0.65299,0.36446,0.96831,0.45184,0.81776,0.97182,0.55887,0.93809,0.99802,0.99819,0.41178,0.93782,0.25802,0.55896,1.25674,0.26879,0.40501,1.26130,0.00643,0.55706,1.53053,0.00766,0.40438,1.53564,0.00585,0.55537,1.56730,0.00681,0.40858,1.57187,0.00446,0.54510,1.65543,0.00485,0.39753,1.66688
99,Box,0.47089,0.28137,1.00000,0.48767,0.24686,1.00000,0.49835,0.24605,1.00000,0.50897,0.24530,1.00000,0.45868,0.24902,1.00000,0.44862,0.24948,1.00000,0.43866,0.24998,1.00000,0.52781,0.26022,0.99999,0.43060,0.26674,0.99999,0.49376,0.31446,1.00000,0.45465,0.31715,1.00000,0.59977,0.42947,1.00000,0.36883,0.45489,1.00000,0.69426,0.53455,0.99448,0.32846,0.68772,0.98656,0.67724,0.39930,0.98465,0.40598,0.80893,0.97883,0.67578,0.37536,0.94989,0.43008,0.87727,0.95736,0.65756,0.34730,0.95529,0.45356,0.83973,0.96697,0.65195,0.36351,0.96293,0.45203,0.81748,0.96989,0.55906,0.93852,0.99831,0.99816,0.41189,0.93840,0.32146,0.55931,1.25691,0.29882,0.40523,1.26190,0.00770,0.56077,1.53219,0.00819,0.40559,1.53676,0.00622,0.55972,1.57051,0.00689,0.40998,1.57386,0.00556,0.54947,1.65779,0.00559,0.39966,1.66824
