,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y,25_v,25_x,25_y,26_v,26_x,26_y,27_v,27_x,27_y,28_v,28_x,28_y,29_v,29_x,29_y,30_v,30_x,30_y,31_v,31_x,31_y,32_v,32_x,32_y
80,Hips,0.50267,0.27012,1.00000,0.52281,0.22797,1.00000,0.53575,0.22966,0.99999,0.54862,0.23142,1.00000,0.48420,0.22336,1.00000,0.47073,0.22149,0.99998,0.45738,0.21975,1.00000,0.56323,0.25127,0.99996,0.43138,0.23545,0.99996,0.52097,0.31863,1.00000,0.47195,0.31271,1.00000,0.64098,0.45908,1.00000,0.33110,0.44603,1.00000,0.79223,0.66232,0.99828,0.19625,0.65975,0.99843,0.67025,0.82998,0.93894,0.30279,0.82352,0.98963,0.64202,0.88307,0.88106,0.31861,0.88217,0.97263,0.61513,0.83301,0.92412,0.35699,0.84360,0.98338,0.62570,0.82101,0.91077,0.35153,0.83021,0.98175,0.58268,1.03072,0.05489,0.08075,0.37651,1.02593,0.15235,0.58149,1.45075,0.27603,0.37902,1.44183,0.01527,0.57713,1.81671,0.02188,0.38018,1.81555,0.01004,0.57972,1.86819,0.00996,0.37799,1.87073,0.01170,0.54732,1.94500,0.01586,0.39529,1.94100
81,Hips,0.50264,0.27001,1.00000,0.52293,0.22787,1.00000,0.53589,0.22957,0.99999,0.54878,0.23133,1.00000,0.48431,0.22335,1.00000,0.47084,0.22137,0.99999,0.45750,0.21948,1.00000,0.56359,0.25099,0.99997,0.43167,0.23412,0.99998,0.52098,0.31848,1.00000,0.47196,0.31212,1.00000,0.64102,0.45826,1.00000,0.33172,0.44095,1.00000,0.79264,0.66405,0.99869,0.19687,0.65658,0.99903,0.66440,0.84778,0.89993,0.30281,0.82347,0.99078,0.63321,0.90209,0.80055,0.31863,0.88215,0.97471,0.60757,0.84772,0.86940,0.35692,0.84354,0.98419,0.61950,0.83535,0.84346,0.35153,0.83014,0.98260,0.57913,1.03094,0.04179,0.06832,0.37434,1.02521,0.23546,0.57329,1.44958,0.46484,0.37318,1.44087,0.02153,0.57003,1.81612,0.03702,0.37611,1.81451,0.01097,0.57293,1.86798,0.01534,0.37479,1.87027,0.01621,0.53629,1.94396,0.03006,0.38582,1.93975
82,Hips,0.50275,0.26988,1.00000,0.52312,0.22780,1.00000,0.53609,0.22951,0.99999,0.54899,0.23129,1.00000,0.48442,0.22312,1.00000,0.47094,0.22107,0.99999,0.45758,0.21910,1.00000,0.56374,0.25095,0.99997,0.43174,0.23367,0.99998,0.52113,0.31835,1.00000,0.47204,0.31175,1.00000,0.64101,0.45834,1.00000,0.33173,0.44106,1.00000,0.79275,0.66444,0.99845,0.19220,0.65171,0.99919,0.66454,0.84817,0.92980,0.29522,0.81753,0.99354,0.63485,0.90353,0.86135,0.31076,0.87503,0.98135,0.60774,0.84985,0.90912,0.34855,0.83563,0.98831,0.61863,0.83640,0.89370,0.34326,0.82340,0.98770,0.58000,1.03015,0.05491,0.10257,0.37460,1.02343,0.15818,0.57671,1.45009,0.34835,0.37477,1.43948,0.01931,0.57319,1.81614,0.03083,0.37772,1.81352,0.01093,0.57459,1.86699,0.01164,0.37567,1.86940,0.01270,0.54045,1.94498,0.02070,0.38870,1.93806
83,Hips,0.50276,0.27058,1.00000,0.52322,0.22821,1.00000,0.53622,0.22991,0.99999,0.54915,0.23168,1.00000,0.48434,0.22356,1.00000,0.47081,0.22151,0.99999,0.45740,0.21954,1.00000,0.56388,0.25170,0.99997,0.43152,0.23446,0.99998,0.52127,0.31952,1.00000,0.47197,0.31294,1.00000,0.64106,0.45849,1.00000,0.33177,0.44148,1.00000,0.79266,0.66545,0.99690,0.19318,0.64981,0.99842,0.66617,0.84633,0.84930,0.29421,0.81688,0.98827,0.64107,0.90329,0.73517,0.30778,0.87560,0.96911,0.61023,0.85387,0.82284,0.34701,0.83800,0.98090,0.61937,0.83852,0.80599,0.34239,0.82482,0.98058,0.58125,1.03001,0.03692,0.07507,0.37494,1.02336,0.04464,0.58252,1.45125,0.14439,0.37891,1.43965,0.00609,0.57894,1.81738,0.01601,0.38272,1.81409,0.00371,0.57986,1.86781,0.00604,0.37880,1.86959,0.00445,0.54726,1.94647,0.01086,0.39981,1.93950
84,Box,0.49253,0.26783,1.00000,0.51320,0.22749,1.00000,0.52542,0.22905,0.99998,0.53755,0.23082,1.00000,0.47618,0.22528,1.00000,0.46340,0.22437,0.99999,0.45074,0.22335,1.00000,0.54990,0.25122,0.99992,0.42656,0.23947,0.99998,0.51057,0.31404,1.00000,0.46347,0.30926,1.00000,0.61551,0.43856,1.00000,0.33499,0.47010,1.00000,0.76009,0.57386,0.98431,0.30314,0.77221,0.97949,0.67462,0.55902,0.98011,0.34025,0.94600,0.95637,0.65945,0.58020,0.96698,0.33679,1.02669,0.93385,0.62535,0.55124,0.97354,0.36484,1.00802,0.95554,0.62533,0.55587,0.97706,0.37389,0.97735,0.96228,0.58294,0.99391,0.74461,0.69177,0.38863,1.00160,0.09034,0.60295,1.38316,0.17853,0.40826,1.39438,0.00213,0.60723,1.73978,0.00456,0.42259,1.74516,0.00373,0.60764,1.79423,0.00472,0.41944,1.79802,0.00186,0.59280,1.87272,0.00245,0.45175,1.88498
85,Box,0.49239,0.26783,1.00000,0.51330,0.22750,1.00000,0.52556,0.22907,0.99998,0.53772,0.23085,1.00000,0.47613,0.22525,1.00000,0.46334,0.22428,0.99999,0.45066,0.22318,1.00000,0.55008,0.25124,0.99992,0.42651,0.23882,0.99998,0.51034,0.31406,1.00000,0.46317,0.30923,1.00000,0.61564,0.43871,1.00000,0.33239,0.47013,1.00000,0.75364,0.60625,0.98628,0.29800,0.77811,0.98846,0.67677,0.56044,0.98664,0.34179,0.94589,0.98520,0.66559,0.57930,0.97757,0.34457,1.02502,0.97698,0.63227,0.54740,0.98261,0.37175,0.99699,0.98492,0.62999,0.55342,0.98546,0.37752,0.96694,0.98684,0.58278,0.99929,0.87383,0.85610,0.38473,1.00654,0.08328,0.60056,1.38814,0.18728,0.40249,1.39519,0.00269,0.60677,1.74428,0.00586,0.41574,1.74525,0.00451,0.60723,1.80029,0.00576,0.41182,1.79878,0.00218,0.59266,1.87637,0.00279,0.44733,1.88515
86,Box,0.49248,0.26766,1.00000,0.51363,0.22770,1.00000,0.52588,0.22931,0.99998,0.53802,0.23109,1.00000,0.47656,0.22521,1.00000,0.46379,0.22414,0.99999,0.45113,0.22296,1.00000,0.55059,0.25153,0.99988,0.42704,0.23877,0.99997,0.51056,0.31407,1.00000,0.46338,0.30878,1.00000,0.61651,0.43928,1.00000,0.33439,0.46935,1.00000,0.75603,0.60304,0.98886,0.30121,0.76907,0.98674,0.68094,0.56199,0.98460,0.34212,0.93635,0.98851,0.66704,0.58042,0.96890,0.34337,1.01802,0.98170,0.63268,0.54837,0.97608,0.37163,0.99370,0.98730,0.63173,0.55494,0.97994,0.37751,0.96409,0.98929,0.58287,1.00058,0.81583,0.78422,0.38566,1.00773,0.06280,0.59548,1.38884,0.11627,0.40179,1.39767,0.00147,0.59621,1.74807,0.00382,0.41318,1.75017,0.00246,0.59712,1.80291,0.00395,0.40974,1.80323,0.00138,0.57815,1.88138,0.00207,0.43961,1.88925
87,Box,0.49254,0.26762,1.00000,0.51351,0.22764,1.00000,0.52582,0.22910,0.99998,0.53802,0.23069,1.00000,0.47616,0.22529,1.00000,0.46340,0.22425,0.99999,0.45074,0.22310,1.00000,0.55094,0.25065,0.99993,0.42714,0.23914,0.99996,0.51101,0.31400,1.00000,0.46378,0.30901,1.00000,0.62041,0.44037,0.99999,0.33461,0.47253,0.99999,0.75973,0.63280,0.98242,0.29440,0.78073,0.98343,0.68128,0.56630,0.98101,0.34503,0.91188,0.98224,0.66726,0.58456,0.97136,0.35713,0.97975,0.97640,0.63393,0.54949,0.97861,0.38164,0.93978,0.98548,0.63302,0.55706,0.97992,0.38310,0.91574,0.98593,0.58600,1.00781,0.55641,0.49422,0.38620,1.01647,0.05148,0.59794,1.39303,0.13094,0.40189,1.40274,0.00182,0.60211,1.74918,0.00450,0.41467,1.75066,0.00295,0.60332,1.80423,0.00440,0.41177,1.80357,0.00213,0.58610,1.88156,0.00306,0.44241,1.88952
88,Box,0.49743,0.26927,1.00000,0.51657,0.22982,1.00000,0.52838,0.23140,0.99999,0.54008,0.23306,1.00000,0.48080,0.22694,1.00000,0.46827,0.22573,0.99999,0.45585,0.22447,1.00000,0.55076,0.25278,0.99994,0.43111,0.24055,0.99998,0.51434,0.31485,1.00000,0.46827,0.30937,1.00000,0.61555,0.43988,1.00000,0.33904,0.46928,1.00000,0.75855,0.63251,0.98750,0.30303,0.76292,0.98829,0.68657,0.55899,0.95745,0.34253,0.91942,0.98111,0.67645,0.57987,0.91336,0.34603,0.99286,0.96897,0.64025,0.55282,0.92978,0.37296,0.96257,0.97832,0.63895,0.55739,0.94083,0.37787,0.93600,0.98179,0.58135,0.99820,0.88411,0.87640,0.39009,1.00531,0.06667,0.59393,1.37875,0.13973,0.40396,1.38709,0.00159,0.59626,1.73024,0.00315,0.41510,1.73387,0.00213,0.59754,1.78228,0.00244,0.41212,1.78427,0.00144,0.58133,1.86363,0.00172,0.43991,1.87373
89,Box,0.49686,0.26951,1.00000,0.51590,0.22990,1.00000,0.52779,0.23141,0.99998,0.53959,0.23304,1.00000,0.47984,0.22725,1.00000,0.46727,0.22613,0.99998,0.45481,0.22500,1.00000,0.55075,0.25267,0.99988,0.43056,0.24108,0.99996,0.51429,0.31487,1.00000,0.46817,0.30978,1.00000,0.61737,0.44047,1.00000,0.33902,0.46928,1.00000,0.75899,0.62538,0.98177,0.29792,0.75995,0.98432,0.68814,0.56108,0.96928,0.34202,0.91891,0.97059,0.67592,0.58035,0.94894,0.34455,0.99649,0.95829,0.64145,0.55130,0.95984,0.37264,0.97087,0.97199,0.64024,0.55708,0.96389,0.37795,0.94227,0.97508,0.58311,1.00012,0.71197,0.68535,0.39078,1.00746,0.05349,0.59473,1.38053,0.12718,0.40447,1.38834,0.00167,0.59740,1.73413,0.00352,0.41580,1.73842,0.00250,0.59846,1.78691,0.00317,0.41267,1.78990,0.00174,0.58181,1.86770,0.00229,0.44065,1.87840
90,Box,0.49557,0.26917,1.00000,0.51478,0.22945,1.00000,0.52677,0.23076,0.99999,0.53867,0.23215,1.00000,0.47829,0.22717,1.00000,0.46567,0.22613,0.99999,0.45317,0.22501,1.00000,0.55093,0.25212,0.99993,0.42927,0.24178,0.99997,0.51383,0.31472,1.00000,0.46732,0.31002,1.00000,0.61858,0.44056,1.00000,0.33887,0.47016,1.00000,0.76201,0.62666,0.98170,0.29327,0.76921,0.97479,0.68487,0.56521,0.98169,0.33809,0.92318,0.96532,0.67026,0.58210,0.96743,0.34124,1.00144,0.95247,0.63491,0.55146,0.97566,0.37007,0.97634,0.96987,0.63538,0.55855,0.97825,0.37516,0.94790,0.97245,0.58596,1.00098,0.84686,0.81876,0.39036,1.01034,0.02613,0.60067,1.38589,0.06509,0.40714,1.39791,0.00072,0.60494,1.74455,0.00217,0.42046,1.75080,0.00131,0.60556,1.79879,0.00213,0.41686,1.80313,0.00076,0.59019,1.87506,0.00128,0.44865,1.88818
91,Box,0.49512,0.26867,1.00000,0.51428,0.22931,1.00000,0.52615,0.23059,0.99999,0.53793,0.23196,1.00000,0.47803,0.22712,1.00000,0.46551,0.22613,0.99999,0.45309,0.22497,1.00000,0.55044,0.25178,0.99995,0.42933,0.24172,0.99998,0.51345,0.31389,1.00000,0.46721,0.30951,1.00000,0.61746,0.44006,1.00000,0.33837,0.46946,1.00000,0.76323,0.61310,0.98348,0.28595,0.76427,0.98157,0.68483,0.56615,0.98455,0.33634,0.91884,0.98022,0.66986,0.58241,0.96979,0.34166,0.99888,0.97154,0.63396,0.55191,0.97695,0.37200,0.97086,0.98182,0.63444,0.55931,0.97946,0.37648,0.94228,0.98335,0.58442,0.99705,0.91186,0.89539,0.39032,1.00642,0.03860,0.60080,1.38232,0.07894,0.40706,1.39496,0.00123,0.60448,1.74126,0.00270,0.42027,1.75045,0.00195,0.60492,1.79340,0.00262,0.41685,1.80158,0.00106,0.59087,1.87185,0.00139,0.44891,1.88733
92,Box,0.49510,0.26911,1.00000,0.51434,0.22966,1.00000,0.52621,0.23087,0.99998,0.53799,0.23216,1.00000,0.47802,0.22757,1.00000,0.46549,0.22658,0.99999,0.45306,0.22548,1.00000,0.55045,0.25178,0.99988,0.42928,0.24189,0.99996,0.51347,0.31417,0.99999,0.46717,0.30996,1.00000,0.61839,0.44031,0.99999,0.33858,0.47151,0.99999,0.76472,0.62018,0.97352,0.28900,0.76483,0.97221,0.68600,0.56473,0.97484,0.33671,0.91572,0.97516,0.67165,0.57123,0.95981,0.34162,0.99295,0.96821,0.63770,0.54015,0.96884,0.37190,0.96666,0.97887,0.63746,0.55112,0.97218,0.37630,0.93894,0.98102,0.59006,1.00147,0.76674,0.72676,0.39323,1.01393,0.03099,0.60831,1.38661,0.07078,0.41084,1.40043,0.00095,0.61692,1.74533,0.00264,0.42500,1.75404,0.00157,0.61915,1.79951,0.00267,0.42179,1.80672,0.00108,0.60126,1.87398,0.00172,0.45386,1.88887
93,Box,0.49638,0.26954,1.00000,0.51570,0.22999,1.00000,0.52762,0.23116,0.99998,0.53944,0.23240,1.00000,0.47933,0.22796,1.00000,0.46671,0.22703,0.99999,0.45421,0.22603,1.00000,0.55186,0.25203,0.99989,0.43049,0.24294,0.99997,0.51500,0.31450,1.00000,0.46840,0.31047,1.00000,0.61879,0.44247,1.00000,0.34326,0.47144,1.00000,0.76278,0.61802,0.98447,0.30311,0.75218,0.98788,0.68584,0.56582,0.97775,0.33683,0.91084,0.98871,0.67190,0.57442,0.95978,0.34100,0.98888,0.98160,0.63721,0.54465,0.96873,0.37050,0.96737,0.98697,0.63678,0.55409,0.97323,0.37636,0.93911,0.98880,0.58814,1.00056,0.90609,0.90380,0.39245,1.01293,0.05222,0.60559,1.38574,0.11789,0.40870,1.39633,0.00143,0.61651,1.74367,0.00362,0.42335,1.74758,0.00236,0.61895,1.79751,0.00359,0.42040,1.79964,0.00125,0.59639,1.87216,0.00185,0.45203,1.88184
94,Box,0.49634,0.26998,1.00000,0.51557,0.23057,1.00000,0.52735,0.23181,0.99999,0.53904,0.23312,1.00000,0.47984,0.22830,1.00000,0.46733,0.22731,0.99999,0.45493,0.22626,1.00000,0.55078,0.25255,0.99991,0.43091,0.24312,0.99997,0.51414,0.31496,1.00000,0.46794,0.31058,1.00000,0.61643,0.44249,1.00000,0.34147,0.47092,1.00000,0.76214,0.58927,0.99014,0.29827,0.74120,0.98658,0.68632,0.56661,0.97075,0.33379,0.90425,0.98347,0.67218,0.58872,0.93631,0.33676,0.98354,0.97378,0.63530,0.55976,0.94805,0.36661,0.95887,0.98139,0.63609,0.56376,0.95562,0.37302,0.93060,0.98445,0.58078,1.00158,0.92016,0.92243,0.39103,1.01315,0.05786,0.60089,1.38137,0.10487,0.40746,1.39362,0.00161,0.61334,1.73537,0.00290,0.42304,1.73994,0.00185,0.61577,1.78758,0.00230,0.42035,1.79060,0.00132,0.59530,1.86832,0.00158,0.45037,1.87832
95,Box,0.49630,0.27068,1.00000,0.51551,0.23141,1.00000,0.52735,0.23284,0.99999,0.53910,0.23435,1.00000,0.47974,0.22872,1.00000,0.46718,0.22760,0.99999,0.45473,0.22646,1.00000,0.55068,0.25379,0.99991,0.43053,0.24322,0.99996,0.51408,0.31588,1.00000,0.46777,0.31097,1.00000,0.61637,0.44289,1.00000,0.34114,0.47184,1.00000,0.76197,0.58490,0.98295,0.29750,0.74960,0.98125,0.68634,0.56708,0.95942,0.33375,0.92051,0.97472,0.67226,0.59006,0.92851,0.33634,1.00237,0.96422,0.63538,0.56244,0.94354,0.36614,0.97820,0.97610,0.63609,0.56637,0.95141,0.37281,0.94865,0.97987,0.58133,1.00554,0.67966,0.63484,0.39338,1.01656,0.05175,0.60164,1.38138,0.08541,0.40905,1.39534,0.00153,0.61147,1.73526,0.00250,0.42427,1.74012,0.00220,0.61306,1.78728,0.00249,0.42198,1.79067,0.00142,0.59526,1.86913,0.00149,0.44992,1.87968
96,Box,0.50096,0.27231,1.00000,0.51963,0.23278,1.00000,0.53133,0.23424,0.99998,0.54293,0.23578,1.00000,0.48381,0.22984,1.00000,0.47115,0.22863,0.99999,0.45861,0.22742,1.00000,0.55277,0.25499,0.99988,0.43307,0.24410,0.99997,0.51760,0.31744,1.00000,0.47137,0.31225,1.00000,0.61614,0.44292,1.00000,0.34226,0.47184,1.00000,0.76257,0.57796,0.98129,0.29965,0.74792,0.98128,0.68931,0.56302,0.95903,0.33443,0.91894,0.98095,0.67736,0.58670,0.92004,0.33621,0.99965,0.96924,0.63930,0.56163,0.93730,0.36563,0.97601,0.97845,0.63936,0.56433,0.94741,0.37205,0.94697,0.98084,0.58132,1.00201,0.91629,0.91377,0.39254,1.01256,0.03169,0.60124,1.38008,0.05938,0.40822,1.39319,0.00112,0.60694,1.73891,0.00246,0.41811,1.74247,0.00187,0.60745,1.79254,0.00242,0.41512,1.79439,0.00107,0.58953,1.86976,0.00142,0.44022,1.87852
97,Box,0.49964,0.27287,1.00000,0.51880,0.23330,1.00000,0.53050,0.23485,0.99997,0.54210,0.23647,1.00000,0.48305,0.23013,1.00000,0.47048,0.22883,0.99999,0.45802,0.22757,1.00000,0.55236,0.25577,0.99985,0.43285,0.24416,0.99996,0.51643,0.31796,1.00000,0.47038,0.31250,1.00000,0.61582,0.44241,1.00000,0.34158,0.47053,1.00000,0.76295,0.58293,0.98474,0.29810,0.74787,0.98738,0.68689,0.58020,0.96740,0.33562,0.92007,0.98239,0.67375,0.60293,0.94104,0.33635,1.00076,0.97184,0.63648,0.57476,0.95363,0.36575,0.97882,0.98099,0.63666,0.57724,0.95969,0.37220,0.94915,0.98308,0.58289,0.99743,0.88139,0.86153,0.39290,1.00800,0.04932,0.60229,1.37634,0.11139,0.41028,1.38939,0.00189,0.60835,1.73490,0.00443,0.42184,1.74153,0.00282,0.60892,1.78815,0.00382,0.41840,1.79316,0.00182,0.59224,1.86498,0.00248,0.44575,1.87717
98,Box,0.49935,0.27130,1.00000,0.51871,0.23208,1.00000,0.53038,0.23386,0.99998,0.54196,0.23570,1.00000,0.48280,0.22822,1.00000,0.47025,0.22669,0.99999,0.45782,0.22518,1.00000,0.55234,0.25545,0.99991,0.43266,0.24152,0.99998,0.51590,0.31691,1.00000,0.46976,0.31062,1.00000,0.61575,0.44119,1.00000,0.33997,0.46942,1.00000,0.76497,0.58302,0.98890,0.29868,0.75096,0.97549,0.68644,0.57585,0.97751,0.33568,0.93691,0.94339,0.67153,0.59264,0.95279,0.33624,1.01963,0.91559,0.63322,0.56334,0.96154,0.36509,1.00268,0.94178,0.63426,0.56854,0.96737,0.37197,0.97153,0.95063,0.58237,0.99610,0.84696,0.81852,0.39193,1.00510,0.06662,0.60127,1.37624,0.13180,0.41032,1.38924,0.00142,0.60464,1.73164,0.00352,0.42225,1.73862,0.00234,0.60414,1.78524,0.00344,0.41886,1.79018,0.00128,0.59035,1.86373,0.00187,0.44664,1.87706
99,Box,0.49631,0.27016,1.00000,0.51658,0.23108,1.00000,0.52853,0.23294,0.99999,0.54038,0.23487,1.00000,0.48022,0.22703,1.00000,0.46754,0.22544,0.99999,0.45497,0.22388,1.00000,0.55182,0.25460,0.99991,0.43030,0.23992,0.99998,0.51356,0.31618,1.00000,0.46693,0.30972,1.00000,0.61699,0.43811,1.00000,0.33846,0.46848,1.00000,0.77446,0.57703,0.99301,0.29900,0.75175,0.98113,0.68455,0.56968,0.98094,0.33490,0.93719,0.96410,0.66304,0.59170,0.95145,0.33426,1.02051,0.94033,0.62496,0.56234,0.96103,0.36329,1.00314,0.95972,0.62912,0.56739,0.96672,0.37080,0.97204,0.96565,0.58470,0.99566,0.87339,0.85004,0.39190,1.00459,0.04488,0.60262,1.37569,0.08192,0.41069,1.38963,0.00102,0.60531,1.72886,0.00268,0.42292,1.73621,0.00185,0.60513,1.78282,0.00286,0.41956,1.78905,0.00087,0.59043,1.86290,0.00133,0.44867,1.87578
100,Box,0.49404,0.27005,1.00000,0.51484,0.23076,1.00000,0.52705,0.23249,0.99999,0.53916,0.23428,1.00000,0.47813,0.22700,1.00000,0.46538,0.22549,0.99999,0.45274,0.22401,1.00000,0.55165,0.25408,0.99992,0.42902,0.24035,0.99997,0.51220,0.31617,1.00000,0.46515,0.31001,1.00000,0.61615,0.43559,1.00000,0.33561,0.46925,1.00000,0.78389,0.56912,0.99470,0.29819,0.78647,0.98250,0.68315,0.56228,0.98661,0.35626,0.95716,0.95933,0.65829,0.59104,0.96365,0.37113,1.04210,0.93267,0.61750,0.56176,0.97071,0.39897,1.01056,0.95658,0.62353,0.56542,0.97521,0.39907,0.97846,0.96131,0.58306,0.99656,0.91435,0.88968,0.38996,1.00664,0.05683,0.60138,1.37354,0.12307,0.41060,1.38887,0.00143,0.60460,1.72725,0.00352,0.42330,1.73377,0.00231,0.60423,1.78042,0.00361,0.42007,1.78558,0.00123,0.59098,1.86171,0.00184,0.45430,1.87429
101,Box,0.49334,0.26997,1.00000,0.51437,0.23069,1.00000,0.52662,0.23240,0.99997,0.53877,0.23416,1.00000,0.47749,0.22704,1.00000,0.46476,0.22557,0.99998,0.45214,0.22413,1.00000,0.55162,0.25410,0.99985,0.42876,0.24046,0.99996,0.51178,0.31618,1.00000,0.46465,0.31008,1.00000,0.61618,0.43614,1.00000,0.33563,0.46995,1.00000,0.78311,0.57128,0.98359,0.29867,0.78451,0.98364,0.68286,0.56271,0.97378,0.35196,0.94245,0.97159,0.65916,0.58898,0.95341,0.36710,1.02067,0.95704,0.61989,0.55961,0.96317,0.39879,0.99800,0.97034,0.62507,0.56339,0.96879,0.39844,0.96723,0.97396,0.58318,0.99752,0.78544,0.76113,0.39061,1.00719,0.06335,0.60141,1.37633,0.13636,0.41064,1.38956,0.00172,0.60598,1.73220,0.00370,0.42338,1.73908,0.00270,0.60594,1.78750,0.00346,0.42023,1.79221,0.00162,0.59186,1.86202,0.00209,0.45453,1.87641
102,Box,0.49395,0.26887,1.00000,0.51490,0.22980,1.00000,0.52702,0.23157,0.99999,0.53904,0.23339,1.00000,0.47799,0.22604,1.00000,0.46535,0.22450,0.99999,0.45281,0.22300,1.00000,0.55176,0.25293,0.99992,0.42919,0.23898,0.99997,0.51206,0.31521,1.00000,0.46519,0.30902,1.00000,0.61634,0.43732,1.00000,0.33462,0.47024,1.00000,0.76444,0.59139,0.98324,0.28803,0.77884,0.98103,0.68057,0.57384,0.97973,0.35118,0.94091,0.96649,0.66394,0.59544,0.96373,0.35924,1.01867,0.95330,0.62614,0.56434,0.97281,0.39035,0.98909,0.97092,0.62828,0.56851,0.97616,0.39361,0.95854,0.97344,0.58353,0.99838,0.83291,0.79420,0.38985,1.00789,0.04581,0.60153,1.37887,0.10151,0.41059,1.39138,0.00150,0.60665,1.73918,0.00323,0.42234,1.74496,0.00259,0.60685,1.79449,0.00305,0.41874,1.79835,0.00149,0.59260,1.86749,0.00182,0.45416,1.88065
103,Box,0.49308,0.26862,1.00000,0.51388,0.22912,1.00000,0.52607,0.23069,0.99998,0.53815,0.23229,1.00000,0.47680,0.22581,1.00000,0.46411,0.22440,0.99999,0.45153,0.22302,1.00000,0.55132,0.25151,0.99988,0.42832,0.23912,0.99996,0.51165,0.31476,1.00000,0.46461,0.30904,1.00000,0.61645,0.43742,1.00000,0.33492,0.47046,1.00000,0.75801,0.60743,0.98000,0.28896,0.77170,0.97733,0.68025,0.57483,0.97585,0.34689,0.93960,0.96983,0.66400,0.59705,0.96023,0.35360,1.01669,0.95607,0.62644,0.56690,0.96932,0.38376,0.98745,0.97047,0.62842,0.57074,0.97279,0.38735,0.95733,0.97325,0.58355,0.99696,0.81507,0.78379,0.38945,1.00642,0.04044,0.60165,1.38121,0.08972,0.40986,1.39323,0.00146,0.60663,1.73996,0.00327,0.42197,1.74710,0.00244,0.60693,1.79539,0.00295,0.41808,1.80067,0.00138,0.59137,1.86716,0.00189,0.45407,1.88113
104,Box,0.49288,0.26876,1.00000,0.51372,0.22902,1.00000,0.52596,0.23054,0.99999,0.53811,0.23214,1.00000,0.47658,0.22585,1.00000,0.46389,0.22448,0.99999,0.45133,0.22316,1.00000,0.55157,0.25145,0.99994,0.42808,0.23895,0.99998,0.51159,0.31480,1.00000,0.46444,0.30953,1.00000,0.61835,0.43761,1.00000,0.33619,0.47220,0.99999,0.75687,0.64579,0.98235,0.28923,0.78409,0.98147,0.68022,0.57991,0.98831,0.34799,0.92023,0.97936,0.66406,0.59443,0.98072,0.35584,0.98882,0.97034,0.62897,0.56488,0.98536,0.38140,0.95369,0.98159,0.62953,0.56893,0.98692,0.38487,0.92875,0.98318,0.59280,0.99827,0.63696,0.55376,0.39232,1.00920,0.04757,0.60884,1.38526,0.11198,0.41143,1.39654,0.00153,0.61644,1.74270,0.00392,0.42309,1.74908,0.00282,0.61865,1.79793,0.00400,0.41837,1.80246,0.00148,0.60023,1.86803,0.00213,0.45741,1.88101
105,Box,0.49385,0.26916,1.00000,0.51414,0.22909,1.00000,0.52637,0.23054,0.99999,0.53850,0.23209,1.00000,0.47694,0.22622,1.00000,0.46420,0.22499,0.99999,0.45157,0.22382,1.00000,0.55175,0.25139,0.99991,0.42819,0.23990,0.99998,0.51279,0.31505,1.00000,0.46552,0.31031,1.00000,0.61925,0.44026,1.00000,0.33607,0.47168,1.00000,0.75511,0.63509,0.98185,0.28774,0.77701,0.97900,0.67999,0.58987,0.98054,0.34719,0.92054,0.96217,0.66519,0.60397,0.96484,0.35087,0.98902,0.94247,0.63036,0.57049,0.97311,0.37622,0.95979,0.96242,0.62998,0.57539,0.97609,0.38134,0.93371,0.96680,0.59235,1.00007,0.85678,0.84391,0.38971,1.00961,0.03731,0.60802,1.38794,0.07582,0.40642,1.39740,0.00113,0.61455,1.74611,0.00232,0.41724,1.75059,0.00194,0.61663,1.80182,0.00226,0.41227,1.80394,0.00110,0.59786,1.87055,0.00136,0.45146,1.88183
106,Box,0.49340,0.26939,1.00000,0.51372,0.22952,1.00000,0.52595,0.23102,0.99999,0.53809,0.23262,1.00000,0.47668,0.22652,1.00000,0.46397,0.22524,0.99999,0.45139,0.22403,1.00000,0.55147,0.25177,0.99994,0.42802,0.24003,0.99997,0.51224,0.31518,1.00000,0.46508,0.31033,1.00000,0.61818,0.44087,1.00000,0.33565,0.47166,1.00000,0.75652,0.60904,0.98917,0.28674,0.77416,0.98388,0.68138,0.59281,0.97710,0.34313,0.92934,0.95198,0.66784,0.61179,0.95440,0.34925,1.00464,0.92632,0.63195,0.58008,0.96363,0.37698,0.97110,0.95117,0.63155,0.58369,0.96838,0.38128,0.94269,0.95747,0.58960,1.00113,0.93605,0.92954,0.38935,1.01044,0.06082,0.60553,1.38564,0.13072,0.40615,1.39732,0.00151,0.61196,1.74200,0.00299,0.41764,1.74862,0.00226,0.61340,1.79666,0.00274,0.41264,1.80071,0.00129,0.59768,1.87079,0.00160,0.45085,1.88533
