,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y,25_v,25_x,25_y,26_v,26_x,26_y,27_v,27_x,27_y,28_v,28_x,28_y,29_v,29_x,29_y,30_v,30_x,30_y,31_v,31_x,31_y,32_v,32_x,32_y
76,Hips,0.53602,0.33949,1.00000,0.55617,0.29934,1.00000,0.56857,0.30118,1.00000,0.58084,0.30305,1.00000,0.51973,0.29371,1.00000,0.50703,0.29150,0.99998,0.49444,0.28941,1.00000,0.59466,0.32109,0.99995,0.47131,0.30247,0.99992,0.55358,0.38442,1.00000,0.50677,0.37739,1.00000,0.66165,0.51261,1.00000,0.37146,0.49616,1.00000,0.76400,0.72369,0.99165,0.24178,0.70648,0.99349,0.65239,0.91825,0.81943,0.35051,0.87507,0.96257,0.63597,0.99116,0.71275,0.37564,0.93698,0.91315,0.59590,0.95862,0.78783,0.40505,0.89678,0.94771,0.60096,0.93313,0.77916,0.39755,0.87793,0.94331,0.59239,1.03558,0.41766,0.38578,0.40672,1.02848,0.02340,0.59037,1.41761,0.06687,0.40257,1.40228,0.00320,0.58065,1.74833,0.00386,0.40207,1.73872,0.00220,0.57912,1.79675,0.00188,0.39847,1.79079,0.00247,0.54985,1.86968,0.00271,0.41264,1.86028
77,Hips,0.53625,0.33983,1.00000,0.55623,0.29975,1.00000,0.56859,0.30156,1.00000,0.58085,0.30340,1.00000,0.51987,0.29407,1.00000,0.50720,0.29182,0.99998,0.49462,0.28967,1.00000,0.59467,0.32130,0.99994,0.47134,0.30257,0.99988,0.55361,0.38458,0.99999,0.50689,0.37742,1.00000,0.66077,0.50972,1.00000,0.37148,0.49577,0.99999,0.76376,0.71292,0.98637,0.24139,0.70486,0.98787,0.65270,0.91641,0.72860,0.35178,0.87347,0.93631,0.63675,0.99034,0.61072,0.37738,0.93486,0.86780,0.59673,0.95852,0.70295,0.40719,0.89416,0.92107,0.60162,0.93310,0.69021,0.39910,0.87572,0.91233,0.59254,1.03065,0.52022,0.48940,0.40765,1.02533,0.01437,0.59276,1.41077,0.04138,0.40410,1.39764,0.00270,0.58361,1.74439,0.00320,0.40431,1.73604,0.00179,0.58238,1.79264,0.00150,0.40070,1.78789,0.00231,0.55350,1.86407,0.00236,0.41543,1.85497
78,Hips,0.53631,0.33982,1.00000,0.55622,0.29959,1.00000,0.56855,0.30133,0.99999,0.58077,0.30310,1.00000,0.51989,0.29407,1.00000,0.50724,0.29184,0.99998,0.49468,0.28969,1.00000,0.59466,0.32109,0.99993,0.47149,0.30263,0.99990,0.55367,0.38456,1.00000,0.50699,0.37747,1.00000,0.66090,0.50978,1.00000,0.37171,0.49599,0.99999,0.76538,0.71091,0.98680,0.23997,0.70486,0.99323,0.66631,0.89537,0.78849,0.35062,0.87168,0.96841,0.65457,0.96069,0.70480,0.37386,0.93154,0.92805,0.61740,0.93104,0.78612,0.40551,0.89242,0.95719,0.62073,0.90911,0.76827,0.39780,0.87468,0.95408,0.59277,1.03028,0.13169,0.13971,0.40784,1.02449,0.01934,0.59284,1.41168,0.05102,0.40418,1.39837,0.00354,0.58365,1.74407,0.00423,0.40562,1.73620,0.00265,0.58276,1.79254,0.00203,0.40156,1.78791,0.00327,0.55352,1.86250,0.00330,0.41915,1.85464
79,Hips,0.53645,0.33941,1.00000,0.55621,0.29933,1.00000,0.56848,0.30106,0.99999,0.58062,0.30281,1.00000,0.51991,0.29394,1.00000,0.50728,0.29175,0.99997,0.49473,0.28965,1.00000,0.59441,0.32093,0.99991,0.47149,0.30268,0.99990,0.55375,0.38429,1.00000,0.50712,0.37735,1.00000,0.66097,0.50999,1.00000,0.37181,0.49607,1.00000,0.76844,0.71368,0.99233,0.24104,0.70505,0.99494,0.66617,0.89541,0.82571,0.35070,0.87235,0.97845,0.65193,0.96191,0.73009,0.37334,0.93244,0.94946,0.61439,0.92944,0.80949,0.40565,0.89248,0.96993,0.61911,0.90693,0.80060,0.39784,0.87478,0.96793,0.59294,1.03187,0.22962,0.26002,0.40798,1.02455,0.02191,0.59310,1.41277,0.05146,0.40442,1.39908,0.00333,0.58387,1.74421,0.00371,0.40451,1.73655,0.00251,0.58291,1.79364,0.00189,0.39936,1.78900,0.00282,0.55365,1.86548,0.00270,0.41911,1.85622
80,Hips,0.53627,0.33979,1.00000,0.55624,0.29977,1.00000,0.56849,0.30156,0.99999,0.58062,0.30338,1.00000,0.51998,0.29434,1.00000,0.50741,0.29214,0.99998,0.49493,0.29002,1.00000,0.59477,0.32146,0.99994,0.47216,0.30283,0.99995,0.55349,0.38472,1.00000,0.50705,0.37769,1.00000,0.66230,0.51136,1.00000,0.37211,0.49609,1.00000,0.76809,0.71353,0.98834,0.24242,0.70079,0.99766,0.67422,0.86867,0.80322,0.35024,0.87020,0.98451,0.66276,0.92647,0.72181,0.37133,0.93014,0.96106,0.62906,0.89532,0.79918,0.40540,0.89242,0.97631,0.63114,0.87625,0.77997,0.39735,0.87460,0.97585,0.59356,1.03342,0.05655,0.07791,0.40797,1.02577,0.05162,0.59238,1.41547,0.14908,0.40564,1.40086,0.00801,0.58329,1.74599,0.00977,0.40477,1.73753,0.00492,0.58179,1.79507,0.00349,0.39979,1.78960,0.00777,0.55358,1.86667,0.00808,0.41916,1.85807
81,Hips,0.53631,0.33958,1.00000,0.55621,0.29968,1.00000,0.56845,0.30150,0.99999,0.58058,0.30335,1.00000,0.51996,0.29424,1.00000,0.50738,0.29206,0.99998,0.49490,0.28999,1.00000,0.59475,0.32141,0.99993,0.47200,0.30260,0.99990,0.55341,0.38469,1.00000,0.50699,0.37766,1.00000,0.66213,0.51120,1.00000,0.37171,0.49609,1.00000,0.76840,0.71337,0.98903,0.24241,0.70161,0.99382,0.67139,0.87966,0.78795,0.34897,0.87049,0.97581,0.65846,0.94256,0.69560,0.36760,0.93052,0.94633,0.62297,0.90838,0.77930,0.40270,0.89286,0.96858,0.62607,0.88697,0.76619,0.39587,0.87478,0.96634,0.59649,1.03294,0.19935,0.22040,0.40917,1.02545,0.01777,0.59385,1.41423,0.04341,0.40644,1.40010,0.00359,0.58447,1.74520,0.00366,0.40467,1.73613,0.00252,0.58327,1.79400,0.00169,0.39956,1.78802,0.00325,0.55476,1.86515,0.00281,0.41877,1.85664
82,Hips,0.53641,0.34029,1.00000,0.55634,0.30034,1.00000,0.56858,0.30226,0.99999,0.58071,0.30423,1.00000,0.52009,0.29453,1.00000,0.50748,0.29221,0.99997,0.49498,0.29004,1.00000,0.59474,0.32156,0.99993,0.47192,0.30223,0.99991,0.55340,0.38518,1.00000,0.50700,0.37772,1.00000,0.66212,0.51107,1.00000,0.37090,0.49627,1.00000,0.77271,0.70908,0.99515,0.24342,0.70415,0.99770,0.67084,0.88733,0.79139,0.34956,0.87146,0.97620,0.65349,0.95074,0.66954,0.36783,0.93066,0.94100,0.61987,0.91472,0.75503,0.40280,0.89285,0.96350,0.62454,0.89413,0.72561,0.39609,0.87478,0.95967,0.59646,1.03449,0.05338,0.05752,0.40917,1.02835,0.15419,0.59371,1.41423,0.33725,0.40647,1.40151,0.02390,0.58450,1.74171,0.02061,0.40555,1.73508,0.01323,0.58322,1.78965,0.00790,0.40132,1.78656,0.01899,0.55504,1.86389,0.01515,0.41912,1.85648
83,Hips,0.53621,0.34062,1.00000,0.55607,0.30040,1.00000,0.56844,0.30219,0.99999,0.58069,0.30402,1.00000,0.51960,0.29478,1.00000,0.50693,0.29247,0.99997,0.49435,0.29030,1.00000,0.59488,0.32098,0.99995,0.47153,0.30252,0.99990,0.55360,0.38543,1.00000,0.50712,0.37804,1.00000,0.66252,0.51098,1.00000,0.37070,0.49750,1.00000,0.77243,0.70858,0.99141,0.24202,0.70488,0.99487,0.66990,0.89412,0.71856,0.35046,0.87178,0.91292,0.65333,0.96153,0.58830,0.36870,0.93034,0.80333,0.61827,0.92836,0.67914,0.40438,0.89025,0.87666,0.62331,0.90550,0.64436,0.39724,0.87255,0.86258,0.59670,1.03451,0.11285,0.10443,0.40958,1.02883,0.05551,0.59481,1.41460,0.19892,0.40648,1.40218,0.00672,0.58556,1.74245,0.00732,0.40626,1.73668,0.00340,0.58376,1.78996,0.00219,0.40263,1.78829,0.00544,0.55561,1.86501,0.00506,0.41942,1.85726
84,Box,0.52886,0.34712,1.00000,0.54791,0.31214,1.00000,0.55936,0.31416,0.99995,0.57077,0.31620,1.00000,0.51619,0.30658,1.00000,0.50472,0.30436,0.99998,0.49334,0.30216,1.00000,0.58213,0.33345,0.99983,0.47412,0.31565,0.99994,0.54429,0.38741,0.99997,0.50221,0.37992,0.99999,0.62666,0.50131,0.99989,0.37502,0.50612,0.99996,0.76538,0.55438,0.99075,0.31830,0.75275,0.99190,0.71430,0.52484,0.95536,0.37422,0.95609,0.98230,0.69868,0.53529,0.89386,0.38315,1.03673,0.96804,0.66902,0.51468,0.89979,0.41727,1.01408,0.97568,0.66941,0.52039,0.90855,0.42161,0.98490,0.97748,0.57439,1.01394,0.19758,0.17813,0.41995,1.01009,0.37558,0.58140,1.34096,0.48803,0.41638,1.34471,0.05872,0.57134,1.62890,0.02742,0.41686,1.63493,0.04973,0.56308,1.67043,0.01832,0.41422,1.67686,0.04501,0.58148,1.75830,0.01863,0.42949,1.77089
85,Box,0.52959,0.34688,1.00000,0.54831,0.31226,1.00000,0.55969,0.31427,0.99993,0.57102,0.31630,1.00000,0.51677,0.30669,1.00000,0.50532,0.30445,0.99998,0.49396,0.30224,1.00000,0.58206,0.33347,0.99980,0.47455,0.31570,0.99994,0.54473,0.38708,0.99996,0.50297,0.37959,0.99998,0.62592,0.50111,0.99984,0.37510,0.50558,0.99997,0.76158,0.57858,0.98649,0.31819,0.75231,0.99165,0.71371,0.52744,0.96098,0.37378,0.95605,0.98676,0.69907,0.53397,0.91473,0.38304,1.03606,0.97661,0.67045,0.51354,0.91959,0.41734,1.01303,0.98226,0.66982,0.51970,0.92802,0.42173,0.98390,0.98401,0.57124,1.01227,0.22300,0.20503,0.41802,1.00940,0.32025,0.57762,1.33663,0.41335,0.41278,1.34240,0.04002,0.56800,1.61906,0.01856,0.41166,1.62901,0.03474,0.55765,1.66064,0.01287,0.40876,1.66968,0.03169,0.57924,1.74661,0.01362,0.42527,1.76631
86,Box,0.52912,0.34680,1.00000,0.54789,0.31216,1.00000,0.55919,0.31418,0.99995,0.57044,0.31623,1.00000,0.51620,0.30660,1.00000,0.50480,0.30435,0.99998,0.49349,0.30215,1.00000,0.58152,0.33315,0.99975,0.47392,0.31550,0.99993,0.54431,0.38701,0.99996,0.50268,0.37951,0.99998,0.62591,0.50087,0.99989,0.37679,0.50586,0.99997,0.75578,0.58681,0.97543,0.31839,0.75410,0.98016,0.71267,0.52822,0.95395,0.37380,0.95222,0.96754,0.70387,0.52913,0.91760,0.38283,1.03169,0.94877,0.67475,0.50638,0.93103,0.41685,1.00903,0.96473,0.67215,0.51599,0.94004,0.42120,0.98012,0.96736,0.57761,1.01218,0.31754,0.29241,0.41839,1.00939,0.09685,0.58714,1.33849,0.17237,0.41519,1.34367,0.00804,0.58436,1.62916,0.00697,0.41386,1.63614,0.00909,0.57959,1.67293,0.00529,0.41241,1.67878,0.00623,0.58310,1.75156,0.00405,0.43911,1.76745
87,Box,0.52999,0.34691,1.00000,0.54852,0.31215,1.00000,0.55973,0.31414,0.99993,0.57088,0.31617,1.00000,0.51698,0.30667,1.00000,0.50566,0.30444,0.99997,0.49443,0.30226,1.00000,0.58178,0.33310,0.99979,0.47493,0.31530,0.99991,0.54503,0.38679,0.99995,0.50385,0.37936,0.99998,0.62710,0.50065,0.99984,0.37808,0.50536,0.99993,0.75340,0.58762,0.97901,0.32004,0.75227,0.98637,0.71257,0.53294,0.95148,0.37365,0.95152,0.97856,0.70584,0.53132,0.91869,0.38161,1.03110,0.96789,0.67966,0.50683,0.92690,0.41597,1.00811,0.97638,0.67570,0.51714,0.93200,0.42089,0.97929,0.97816,0.57954,1.01086,0.17115,0.12168,0.42215,1.00849,0.22417,0.59188,1.33646,0.29022,0.42105,1.34111,0.03238,0.59383,1.62187,0.01446,0.42421,1.62963,0.02761,0.58728,1.66444,0.00902,0.42268,1.67072,0.02843,0.59531,1.74504,0.01098,0.44436,1.76231
88,Box,0.53004,0.34691,1.00000,0.54859,0.31216,1.00000,0.55980,0.31414,0.99995,0.57095,0.31622,1.00000,0.51709,0.30651,1.00000,0.50575,0.30410,0.99998,0.49449,0.30168,1.00000,0.58168,0.33311,0.99984,0.47490,0.31400,0.99994,0.54500,0.38681,0.99996,0.50380,0.37900,0.99998,0.62711,0.50009,0.99989,0.37742,0.50566,0.99992,0.75388,0.56503,0.99353,0.32014,0.75628,0.98672,0.71274,0.52748,0.93805,0.37421,0.95961,0.95930,0.70362,0.53098,0.83464,0.38290,1.03928,0.92817,0.67696,0.50841,0.83984,0.41684,1.01671,0.94601,0.67399,0.51757,0.84692,0.42169,0.98767,0.94934,0.57922,1.01162,0.14282,0.10375,0.42767,1.01304,0.34576,0.59228,1.33658,0.39043,0.43173,1.34332,0.06170,0.59186,1.61802,0.02465,0.43918,1.62798,0.05160,0.58229,1.65874,0.01755,0.43829,1.66741,0.04895,0.60205,1.74462,0.01842,0.45484,1.76243
89,Box,0.53063,0.34727,1.00000,0.54918,0.31214,1.00000,0.56055,0.31413,0.99995,0.57186,0.31620,1.00000,0.51745,0.30644,1.00000,0.50590,0.30401,0.99997,0.49444,0.30157,1.00000,0.58199,0.33308,0.99985,0.47419,0.31386,0.99993,0.54535,0.38722,0.99996,0.50350,0.37941,0.99998,0.62656,0.49982,0.99996,0.37730,0.50611,0.99996,0.75434,0.55247,0.98797,0.32074,0.76315,0.98265,0.71219,0.53200,0.92970,0.38050,0.96979,0.92894,0.69988,0.54452,0.84608,0.39281,1.05044,0.88385,0.67083,0.52166,0.85413,0.42496,1.02647,0.91340,0.66947,0.52811,0.86537,0.42900,0.99657,0.92213,0.57888,1.01423,0.23996,0.17309,0.42525,1.01477,0.29437,0.59179,1.33878,0.41160,0.42923,1.34473,0.02852,0.58832,1.61763,0.01408,0.43642,1.62723,0.02567,0.57662,1.65805,0.01021,0.43416,1.66659,0.02218,0.59891,1.74618,0.00953,0.45416,1.76333
90,Box,0.53084,0.34727,1.00000,0.54926,0.31210,1.00000,0.56063,0.31408,0.99994,0.57195,0.31615,1.00000,0.51749,0.30640,1.00000,0.50590,0.30396,0.99998,0.49447,0.30151,1.00000,0.58200,0.33285,0.99983,0.47413,0.31373,0.99993,0.54545,0.38725,0.99997,0.50351,0.37942,0.99999,0.62660,0.49853,0.99995,0.37694,0.50626,0.99998,0.75522,0.55150,0.98725,0.32070,0.76301,0.98626,0.71275,0.53125,0.92360,0.38255,0.96929,0.95971,0.69907,0.54362,0.83492,0.39724,1.05042,0.93020,0.66956,0.52021,0.84462,0.42861,1.02358,0.94912,0.66864,0.52704,0.85845,0.43139,0.99399,0.95366,0.57886,1.01454,0.38256,0.33746,0.42579,1.01548,0.24954,0.59262,1.33966,0.35006,0.42834,1.34534,0.02338,0.58857,1.61760,0.01118,0.43471,1.62708,0.02152,0.57766,1.65792,0.00861,0.43199,1.66643,0.01615,0.59815,1.74710,0.00718,0.45369,1.76363
91,Box,0.53153,0.34749,1.00000,0.54984,0.31234,1.00000,0.56123,0.31432,0.99995,0.57258,0.31637,1.00000,0.51800,0.30666,1.00000,0.50635,0.30423,0.99998,0.49483,0.30180,1.00000,0.58237,0.33293,0.99983,0.47413,0.31418,0.99994,0.54616,0.38750,0.99996,0.50409,0.37968,0.99998,0.62699,0.49857,0.99992,0.37588,0.50626,0.99996,0.75956,0.53927,0.98982,0.32029,0.76298,0.98869,0.71237,0.52295,0.89618,0.38238,0.96917,0.96189,0.69683,0.53594,0.75812,0.39645,1.05039,0.92839,0.66672,0.51717,0.77232,0.42842,1.02356,0.94753,0.66713,0.52304,0.78879,0.43138,0.99399,0.95108,0.57883,1.01551,0.18388,0.14299,0.42549,1.01566,0.22943,0.59165,1.34130,0.33440,0.42630,1.34654,0.03178,0.58658,1.62159,0.01488,0.43052,1.63044,0.02983,0.57555,1.66285,0.01080,0.42831,1.67048,0.02273,0.59726,1.75052,0.00954,0.44788,1.76786
92,Box,0.53192,0.34783,1.00000,0.55038,0.31255,1.00000,0.56185,0.31449,0.99990,0.57325,0.31648,1.00000,0.51834,0.30693,1.00000,0.50663,0.30451,0.99997,0.49504,0.30210,1.00000,0.58334,0.33262,0.99974,0.47435,0.31434,0.99993,0.54675,0.38799,0.99994,0.50455,0.38020,0.99998,0.62873,0.49798,0.99972,0.37532,0.50628,0.99993,0.76819,0.55395,0.98750,0.32019,0.75945,0.98748,0.71476,0.52323,0.93308,0.38063,0.96459,0.96712,0.69842,0.53388,0.85327,0.39569,1.04542,0.94604,0.66934,0.51365,0.86295,0.42680,1.01788,0.95981,0.66967,0.52027,0.87180,0.43027,0.98862,0.96211,0.57998,1.01593,0.12811,0.12602,0.42595,1.01679,0.30559,0.59434,1.34359,0.44771,0.42743,1.35001,0.04399,0.59277,1.62194,0.02488,0.43142,1.63243,0.03676,0.58354,1.66339,0.01664,0.43121,1.67232,0.03517,0.59772,1.75235,0.01822,0.44859,1.77217
93,Box,0.53267,0.34864,1.00000,0.55122,0.31320,1.00000,0.56268,0.31513,0.99988,0.57409,0.31710,1.00000,0.51924,0.30758,1.00000,0.50755,0.30514,0.99997,0.49596,0.30271,1.00000,0.58405,0.33292,0.99971,0.47523,0.31448,0.99993,0.54728,0.38866,0.99994,0.50522,0.38086,0.99998,0.62915,0.49773,0.99967,0.37495,0.50606,0.99993,0.76745,0.56300,0.98448,0.32041,0.75944,0.98617,0.71499,0.52261,0.93491,0.37938,0.96342,0.96581,0.69697,0.52853,0.86389,0.39554,1.04383,0.94481,0.66906,0.50597,0.87287,0.42571,1.01689,0.95898,0.66911,0.51463,0.88080,0.42889,0.98771,0.96110,0.57804,1.01649,0.13405,0.12850,0.42593,1.01757,0.29999,0.59146,1.34500,0.44197,0.42756,1.35085,0.04362,0.58874,1.62045,0.02322,0.43262,1.63029,0.03652,0.57843,1.66160,0.01536,0.43185,1.66980,0.03572,0.59813,1.75082,0.01755,0.44981,1.77133
94,Box,0.53431,0.35056,1.00000,0.55192,0.31522,1.00000,0.56312,0.31703,0.99992,0.57427,0.31890,1.00000,0.52044,0.30970,1.00000,0.50885,0.30725,0.99997,0.49736,0.30482,1.00000,0.58289,0.33370,0.99983,0.47605,0.31575,0.99994,0.54798,0.38986,0.99995,0.50679,0.38220,0.99998,0.62791,0.49887,0.99985,0.37458,0.50562,0.99993,0.75647,0.59024,0.98243,0.32050,0.75795,0.98131,0.71517,0.53169,0.94941,0.37814,0.96191,0.95271,0.70159,0.53111,0.90345,0.39296,1.04184,0.92613,0.67581,0.50624,0.91015,0.42339,1.01652,0.94503,0.67315,0.51546,0.91696,0.42697,0.98716,0.94975,0.57643,1.01670,0.17102,0.12064,0.42586,1.01764,0.28392,0.59027,1.34496,0.33130,0.42324,1.35043,0.03562,0.58664,1.61993,0.01384,0.42348,1.62993,0.02932,0.57509,1.66189,0.00914,0.42193,1.66921,0.03029,0.59728,1.74796,0.01090,0.43899,1.77049
95,Box,0.53437,0.35088,1.00000,0.55189,0.31560,1.00000,0.56309,0.31741,0.99994,0.57424,0.31927,1.00000,0.52042,0.31004,1.00000,0.50882,0.30756,0.99998,0.49731,0.30511,1.00000,0.58280,0.33388,0.99981,0.47589,0.31594,0.99993,0.54796,0.39006,0.99995,0.50675,0.38238,0.99998,0.62784,0.49881,0.99979,0.37437,0.50561,0.99991,0.76157,0.58409,0.98886,0.32057,0.75501,0.98363,0.71526,0.52587,0.92926,0.37721,0.95559,0.96535,0.70136,0.52868,0.83728,0.39065,1.03513,0.94431,0.67488,0.50530,0.84727,0.42205,1.01043,0.95807,0.67205,0.51411,0.85877,0.42603,0.98152,0.96073,0.57636,1.01661,0.18636,0.16141,0.42560,1.01734,0.30214,0.58756,1.34480,0.37728,0.42301,1.34859,0.04555,0.58469,1.61879,0.02087,0.42390,1.62707,0.03660,0.57314,1.66131,0.01389,0.42238,1.66670,0.03797,0.59667,1.74636,0.01589,0.43844,1.76772
96,Box,0.53425,0.35072,1.00000,0.55183,0.31559,1.00000,0.56298,0.31746,0.99995,0.57408,0.31937,1.00000,0.52053,0.31001,1.00000,0.50904,0.30758,0.99997,0.49765,0.30518,1.00000,0.58271,0.33425,0.99987,0.47672,0.31636,0.99992,0.54787,0.38999,0.99996,0.50681,0.38231,0.99998,0.62808,0.50003,0.99990,0.37442,0.50601,0.99992,0.76122,0.55515,0.99150,0.32176,0.75499,0.98726,0.71513,0.52300,0.88072,0.37759,0.95706,0.95404,0.70047,0.52779,0.74272,0.39131,1.03582,0.92304,0.67318,0.50549,0.75500,0.42263,1.01218,0.94197,0.67079,0.51408,0.76754,0.42624,0.98299,0.94502,0.57630,1.01722,0.13196,0.09472,0.42550,1.01708,0.33698,0.58723,1.34615,0.39621,0.42256,1.34834,0.05758,0.58260,1.62064,0.01943,0.42386,1.62776,0.04463,0.57037,1.66196,0.01108,0.42214,1.66712,0.04682,0.59472,1.74801,0.01440,0.43885,1.76763
97,Box,0.53425,0.35109,1.00000,0.55191,0.31639,1.00000,0.56306,0.31837,0.99997,0.57416,0.32039,1.00000,0.52069,0.31055,1.00000,0.50920,0.30803,0.99998,0.49782,0.30556,1.00000,0.58282,0.33580,0.99986,0.47690,0.31701,0.99995,0.54789,0.39047,0.99996,0.50677,0.38253,0.99998,0.62780,0.50300,0.99989,0.37450,0.50609,0.99995,0.76242,0.55184,0.99116,0.32172,0.75397,0.98870,0.71478,0.52253,0.90813,0.37499,0.95554,0.96475,0.69745,0.52774,0.76418,0.38750,1.03364,0.93546,0.67108,0.50639,0.77512,0.41911,1.01023,0.95176,0.66980,0.51516,0.78825,0.42319,0.98167,0.95400,0.56944,1.01848,0.29631,0.25586,0.42327,1.01673,0.29221,0.57192,1.34622,0.37947,0.41542,1.34822,0.04817,0.55920,1.62033,0.02019,0.41035,1.62715,0.04120,0.54591,1.66116,0.01328,0.40799,1.66616,0.03739,0.57261,1.74791,0.01378,0.42037,1.76738
98,Box,0.53385,0.35042,1.00000,0.55195,0.31537,1.00000,0.56314,0.31733,0.99996,0.57427,0.31933,1.00000,0.52016,0.30962,1.00000,0.50861,0.30714,0.99998,0.49716,0.30470,1.00000,0.58358,0.33460,0.99985,0.47603,0.31612,0.99993,0.54798,0.39005,0.99998,0.50639,0.38211,0.99999,0.62721,0.50044,0.99997,0.37693,0.50474,0.99999,0.75272,0.56131,0.97930,0.32195,0.75221,0.98918,0.71445,0.53113,0.89974,0.37498,0.95126,0.98375,0.69730,0.53596,0.81191,0.38675,1.02914,0.97083,0.66969,0.51668,0.84271,0.41815,1.00533,0.98008,0.66802,0.52439,0.86378,0.42237,0.97682,0.98198,0.57468,1.01312,0.27149,0.20734,0.42260,1.01236,0.07329,0.57827,1.34071,0.12602,0.41555,1.34444,0.00503,0.56239,1.63041,0.00450,0.41486,1.63697,0.00648,0.55451,1.67348,0.00356,0.41203,1.67868,0.00373,0.57696,1.75358,0.00245,0.42840,1.76924
99,Box,0.53190,0.34933,1.00000,0.55085,0.31452,1.00000,0.56226,0.31660,0.99993,0.57360,0.31872,1.00000,0.51870,0.30857,1.00000,0.50709,0.30607,0.99996,0.49557,0.30361,1.00000,0.58372,0.33448,0.99978,0.47517,0.31559,0.99991,0.54679,0.38963,0.99997,0.50470,0.38145,0.99999,0.62774,0.50054,0.99992,0.37676,0.50443,0.99997,0.75520,0.55511,0.99377,0.31972,0.74806,0.99543,0.71450,0.53112,0.94103,0.37425,0.94928,0.98705,0.69740,0.53541,0.85257,0.38586,1.02844,0.97460,0.66959,0.51520,0.86003,0.41784,1.00425,0.98067,0.66842,0.52333,0.86765,0.42196,0.97565,0.98140,0.57486,1.01441,0.14101,0.11469,0.42306,1.01401,0.37138,0.57934,1.34269,0.55150,0.41782,1.34664,0.07115,0.56359,1.62954,0.03964,0.41958,1.63559,0.05672,0.55860,1.67222,0.02425,0.41726,1.67725,0.04850,0.58311,1.75395,0.02323,0.43313,1.76969
100,Box,0.53106,0.34905,1.00000,0.55039,0.31456,1.00000,0.56184,0.31676,0.99994,0.57323,0.31898,1.00000,0.51842,0.30812,1.00000,0.50680,0.30536,0.99997,0.49527,0.30262,1.00000,0.58322,0.33470,0.99980,0.47480,0.31423,0.99993,0.54553,0.38941,0.99995,0.50344,0.38051,0.99998,0.62661,0.50074,0.99974,0.37517,0.50313,0.99990,0.76008,0.56382,0.98825,0.31901,0.74871,0.98885,0.71580,0.52907,0.94074,0.37266,0.95290,0.97847,0.69910,0.53283,0.86804,0.38388,1.03280,0.96491,0.67162,0.51147,0.87671,0.41647,1.00926,0.97358,0.67066,0.52025,0.88411,0.42106,0.98015,0.97463,0.57131,1.01504,0.13719,0.11226,0.42185,1.01389,0.33428,0.57639,1.34184,0.45667,0.41668,1.34420,0.05813,0.56584,1.61513,0.02890,0.41908,1.62067,0.04707,0.55809,1.65477,0.02017,0.41734,1.65904,0.05022,0.57951,1.74444,0.02253,0.42877,1.76157
101,Box,0.53116,0.34903,1.00000,0.55044,0.31448,1.00000,0.56192,0.31665,0.99996,0.57334,0.31885,1.00000,0.51844,0.30817,1.00000,0.50682,0.30545,0.99997,0.49529,0.30274,1.00000,0.58358,0.33470,0.99988,0.47488,0.31447,0.99991,0.54573,0.38942,0.99997,0.50345,0.38057,0.99999,0.62779,0.50244,0.99993,0.37515,0.50407,0.99995,0.75993,0.55893,0.99232,0.31909,0.74874,0.99260,0.71423,0.52641,0.91429,0.37218,0.95045,0.98282,0.69906,0.52935,0.80300,0.38259,1.02898,0.96947,0.67101,0.50954,0.81283,0.41484,1.00479,0.97661,0.67042,0.51792,0.82139,0.41995,0.97606,0.97750,0.57169,1.01756,0.15865,0.11620,0.42162,1.01506,0.37357,0.57757,1.34490,0.46551,0.41580,1.34523,0.06157,0.56670,1.61973,0.02629,0.41771,1.62375,0.04428,0.55875,1.65952,0.01428,0.41648,1.66263,0.04701,0.58026,1.74854,0.01764,0.42675,1.76384
102,Box,0.53234,0.34966,1.00000,0.55127,0.31511,1.00000,0.56272,0.31732,0.99995,0.57411,0.31955,1.00000,0.51948,0.30863,1.00000,0.50787,0.30583,0.99998,0.49635,0.30302,1.00000,0.58371,0.33549,0.99987,0.47576,0.31483,0.99994,0.54664,0.39015,0.99997,0.50450,0.38114,0.99999,0.62736,0.50341,0.99994,0.37520,0.50552,0.99996,0.76400,0.55847,0.99523,0.31683,0.75256,0.99369,0.71583,0.51935,0.94355,0.37470,0.95635,0.98057,0.69972,0.52229,0.83611,0.38661,1.03512,0.96174,0.67167,0.50180,0.84178,0.41883,1.01001,0.97165,0.67184,0.51120,0.85013,0.42301,0.98156,0.97224,0.57441,1.01946,0.14230,0.10073,0.42298,1.01851,0.30826,0.58193,1.34295,0.38741,0.41805,1.35148,0.04914,0.56823,1.61434,0.02285,0.42032,1.62918,0.04617,0.55912,1.65370,0.01619,0.41886,1.66792,0.03739,0.58480,1.74453,0.01509,0.43190,1.77028
