,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
94,Hips,0.50013,0.25896,8.81872,0.51706,0.21878,9.31949,0.52969,0.21860,8.86078,0.54237,0.21844,8.58672,0.48336,0.21872,9.33824,0.47090,0.21820,8.81789,0.45842,0.21764,8.57117,0.55840,0.23805,9.48369,0.44298,0.23667,7.90305,0.52435,0.30041,9.48362,0.47638,0.29934,8.25910,0.63375,0.44821,12.13604,0.36015,0.45061,6.50756,0.81822,0.64239,4.25791,0.19056,0.68797,1.95486,0.69967,0.83624,8.92747,0.30932,0.85563,4.58242,0.66584,0.88628,8.28419,0.34267,0.90863,4.75007,0.64052,0.83409,9.04630,0.36574,0.86098,5.32886,0.65152,0.82511,9.59985,0.35746,0.85132,5.51505,0.60594,0.91737,8.53810,5.13596,0.40574,0.92663
95,Hips,0.50293,0.25985,8.90574,0.51919,0.21911,9.04990,0.53178,0.21892,8.62303,0.54442,0.21876,8.40561,0.48533,0.21894,9.25459,0.47270,0.21837,8.92172,0.46004,0.21776,8.80985,0.55929,0.23801,9.56779,0.44348,0.23663,8.32704,0.52623,0.30094,9.94967,0.47817,0.29977,8.84394,0.63385,0.44807,12.18552,0.35985,0.44999,7.05024,0.81806,0.64262,4.53986,0.19072,0.68793,2.34640,0.69879,0.83830,9.20748,0.30951,0.85615,4.90647,0.66436,0.88897,8.53904,0.34273,0.90913,5.04522,0.63888,0.83628,9.28220,0.36580,0.86179,5.63984,0.65013,0.82685,9.86114,0.35765,0.85206,5.85232,0.60438,0.91779,9.03166,5.71918,0.40325,0.92633
96,Hips,0.50331,0.25806,9.20041,0.51941,0.21841,9.55882,0.53195,0.21834,9.05344,0.54453,0.21831,8.75950,0.48556,0.21804,9.70967,0.47288,0.21748,9.21750,0.46015,0.21687,8.99455,0.55914,0.23779,9.70260,0.44352,0.23601,8.12309,0.52646,0.29955,9.81387,0.47842,0.29814,8.65050,0.63373,0.44807,12.32187,0.35950,0.45010,6.48573,0.81936,0.64364,4.53256,0.19238,0.69343,2.19304,0.69879,0.83825,9.27168,0.30997,0.85592,4.93385,0.66436,0.88896,8.60763,0.34376,0.90798,5.08594,0.63866,0.83619,9.36778,0.36623,0.85923,5.65415,0.65001,0.82678,9.94046,0.35821,0.85029,5.85699,0.60403,0.91844,8.73708,5.22976,0.40232,0.92676
97,Hips,0.50282,0.25848,8.91314,0.51917,0.21879,9.29219,0.53186,0.21867,8.83585,0.54458,0.21859,8.58245,0.48507,0.21857,9.42354,0.47230,0.21805,8.98419,0.45947,0.21748,8.79871,0.55959,0.23788,9.66292,0.44304,0.23632,8.31314,0.52648,0.29957,9.89492,0.47807,0.29840,8.73575,0.63412,0.44812,12.38162,0.35957,0.45010,6.98439,0.81937,0.64400,4.51505,0.19237,0.69283,2.32705,0.69915,0.83826,9.14009,0.31287,0.85555,4.92985,0.66475,0.88906,8.45469,0.34781,0.90783,5.03494,0.63898,0.83622,9.20926,0.37102,0.85884,5.60877,0.65024,0.82690,9.78679,0.36226,0.84991,5.81661,0.60400,0.91906,8.94560,5.60540,0.40247,0.92702
98,Hips,0.50339,0.26099,8.73104,0.51965,0.21956,9.15243,0.53231,0.21937,8.72671,0.54498,0.21923,8.48390,0.48552,0.21928,9.28139,0.47271,0.21864,8.89408,0.45981,0.21798,8.75771,0.55976,0.23790,9.56284,0.44277,0.23634,8.29326,0.52683,0.30163,9.67679,0.47836,0.30041,8.68396,0.63398,0.44767,12.11969,0.35913,0.45027,6.98383,0.81904,0.64397,4.23537,0.18898,0.69265,2.25965,0.69939,0.83808,8.82897,0.31284,0.85515,4.89416,0.66514,0.88895,8.21398,0.34885,0.90675,5.05787,0.63940,0.83608,8.96963,0.37096,0.85649,5.60331,0.65059,0.82682,9.54406,0.36196,0.84805,5.81814,0.60415,0.91885,8.90515,5.92514,0.40312,0.92786
99,Hips,0.50528,0.26080,8.79675,0.52149,0.21952,8.97719,0.53434,0.21933,8.45974,0.54723,0.21920,8.14224,0.48689,0.21926,9.28600,0.47382,0.21857,8.88895,0.46068,0.21786,8.72043,0.56108,0.23801,8.94582,0.44282,0.23632,7.93728,0.52835,0.30176,9.14193,0.47910,0.30039,8.19556,0.63399,0.44774,11.39648,0.35894,0.45028,6.33768,0.81898,0.64460,4.20206,0.18922,0.69468,1.98030,0.69926,0.83807,8.85864,0.31315,0.85892,4.68733,0.66502,0.88911,8.23814,0.34881,0.91242,4.87521,0.63897,0.83608,8.95847,0.37139,0.86293,5.47724,0.65015,0.82682,9.49248,0.36290,0.85337,5.66273,0.60527,0.91815,8.30010,5.06775,0.40420,0.92780
100,Hips,0.50579,0.26081,9.16374,0.52208,0.21959,9.34400,0.53497,0.21944,8.82422,0.54791,0.21936,8.50456,0.48740,0.21925,9.60350,0.47430,0.21857,9.15508,0.46112,0.21785,8.94797,0.56188,0.23849,9.25141,0.44300,0.23639,8.15875,0.52890,0.30222,9.54246,0.47950,0.30070,8.57756,0.63445,0.44790,11.66998,0.35892,0.45026,6.59692,0.81896,0.64681,4.53957,0.18973,0.69527,2.09623,0.69937,0.83761,9.06233,0.31472,0.86006,4.84640,0.66526,0.88968,8.37797,0.34986,0.91444,5.00493,0.63897,0.83622,9.10162,0.37313,0.86465,5.61506,0.65014,0.82657,9.65120,0.36491,0.85461,5.82162,0.60549,0.91794,8.46072,5.18575,0.40436,0.92738
101,Hips,0.50572,0.26104,8.78536,0.52197,0.21970,9.05841,0.53486,0.21955,8.63977,0.54780,0.21947,8.40997,0.48734,0.21934,9.16866,0.47426,0.21864,8.76621,0.46112,0.21791,8.60786,0.56180,0.23853,9.49082,0.44303,0.23639,8.01870,0.52884,0.30242,9.53967,0.47953,0.30089,8.40897,0.63423,0.44744,12.22262,0.35887,0.45016,6.68155,0.81870,0.64604,4.51375,0.18959,0.69480,2.14366,0.69967,0.83773,9.10591,0.31470,0.85994,4.76783,0.66579,0.88973,8.45599,0.34937,0.91390,4.95669,0.63987,0.83626,9.20600,0.37301,0.86393,5.54496,0.65070,0.82659,9.77112,0.36480,0.85408,5.74656,0.60545,0.91683,8.89307,5.48380,0.40475,0.92713
102,Hips,0.50500,0.26084,9.21477,0.52107,0.21961,9.64055,0.53394,0.21942,9.08838,0.54686,0.21928,8.74832,0.48649,0.21930,9.86692,0.47347,0.21858,9.37230,0.46038,0.21785,9.13423,0.56109,0.23840,9.56093,0.44247,0.23639,8.30910,0.52832,0.30228,9.73692,0.47907,0.30069,8.64516,0.63384,0.44767,12.05875,0.35853,0.45033,6.76642,0.81984,0.64624,4.46359,0.18605,0.69607,2.28006,0.69946,0.83646,9.16817,0.31290,0.85856,5.00132,0.66535,0.88839,8.49281,0.34784,0.91175,5.15133,0.63908,0.83508,9.23952,0.37208,0.86190,5.75319,0.65029,0.82566,9.80448,0.36373,0.85263,5.95229,0.60523,0.91803,8.58861,5.25484,0.40433,0.92793
103,Hips,0.50482,0.26102,8.94989,0.52094,0.21969,9.37873,0.53382,0.21947,8.86758,0.54677,0.21932,8.56849,0.48634,0.21940,9.53606,0.47333,0.21869,9.05416,0.46025,0.21794,8.82889,0.56109,0.23854,9.53986,0.44249,0.23656,8.11987,0.52823,0.30240,9.66169,0.47898,0.30089,8.49220,0.63397,0.44771,12.22963,0.35872,0.45086,6.58745,0.82120,0.64623,4.33595,0.19096,0.69698,2.09610,0.69965,0.83659,9.03082,0.31470,0.86133,4.73456,0.66544,0.88840,8.37090,0.34841,0.91564,4.84583,0.63915,0.83508,9.13109,0.37348,0.86718,5.41543,0.65047,0.82570,9.69094,0.36542,0.85762,5.61207,0.60641,0.91806,8.62322,5.24075,0.40525,0.92831
104,Hips,0.50443,0.26056,8.89997,0.52034,0.21954,9.33377,0.53313,0.21925,8.86744,0.54598,0.21903,8.57859,0.48601,0.21940,9.35137,0.47312,0.21870,8.84196,0.46017,0.21802,8.59120,0.56085,0.23851,9.44442,0.44227,0.23710,7.79529,0.52823,0.30189,9.50370,0.47886,0.30085,8.24731,0.63379,0.44803,12.00442,0.36027,0.45109,6.57697,0.81993,0.64792,4.56538,0.19087,0.69580,2.22973,0.69944,0.84056,9.25792,0.31443,0.86347,4.89433,0.66529,0.89203,8.59132,0.34790,0.91912,5.07250,0.63910,0.83819,9.32666,0.37302,0.87202,5.66173,0.65038,0.82872,9.88920,0.36478,0.86159,5.85935,0.60708,0.91816,8.68671,5.35839,0.40747,0.92834
105,Hips,0.50451,0.26200,8.94416,0.52033,0.22026,9.19739,0.53313,0.21988,8.72516,0.54599,0.21957,8.46101,0.48596,0.22035,9.36897,0.47303,0.21974,8.94295,0.46003,0.21916,8.74497,0.56072,0.23862,9.38369,0.44209,0.23768,8.07073,0.52825,0.30291,9.53346,0.47895,0.30228,8.46274,0.63390,0.44769,11.66239,0.35936,0.45053,6.56353,0.81790,0.64717,4.38314,0.19219,0.69600,2.11716,0.69854,0.83955,8.88714,0.31423,0.86301,4.71405,0.66497,0.89259,8.21995,0.34772,0.91834,4.86318,0.63797,0.83914,8.95789,0.37286,0.87114,5.47927,0.64895,0.82887,9.50556,0.36452,0.86070,5.68046,0.60666,0.91714,8.38787,5.08840,0.40648,0.92639
106,Hips,0.50411,0.25986,9.08270,0.52011,0.21936,9.31387,0.53279,0.21912,8.82568,0.54552,0.21894,8.54322,0.48595,0.21925,9.48461,0.47314,0.21867,9.01511,0.46024,0.21808,8.81181,0.56020,0.23837,9.49756,0.44245,0.23693,8.03196,0.52759,0.30121,9.76528,0.47882,0.30022,8.62649,0.63363,0.44793,12.42462,0.35900,0.45057,6.61419,0.81871,0.64595,4.64037,0.19224,0.69637,2.35955,0.69930,0.83809,9.40201,0.31268,0.86211,5.11160,0.66565,0.88929,8.73356,0.34683,0.91573,5.25658,0.63849,0.83586,9.48997,0.37007,0.86677,5.81662,0.64934,0.82638,10.07589,0.36200,0.85715,6.03486,0.60519,0.91780,9.08287,5.54789,0.40467,0.92690
107,Hips,0.50256,0.26019,8.93498,0.51888,0.21952,9.43729,0.53155,0.21929,8.93110,0.54427,0.21912,8.62479,0.48492,0.21936,9.56283,0.47224,0.21874,9.06380,0.45946,0.21812,8.82673,0.55959,0.23838,9.54341,0.44236,0.23711,8.13672,0.52639,0.30150,9.60191,0.47789,0.30049,8.42792,0.63360,0.44793,12.29807,0.35929,0.45064,6.71447,0.81914,0.64572,4.44161,0.19220,0.69468,2.12159,0.69950,0.83739,9.08704,0.31285,0.86122,4.72775,0.66570,0.88827,8.40616,0.34685,0.91538,4.84732,0.63880,0.83520,9.16611,0.37076,0.86676,5.41762,0.64981,0.82617,9.72649,0.36233,0.85715,5.61182,0.60520,0.91768,8.62865,5.28448,0.40492,0.92692
108,Hips,0.50397,0.26093,8.61267,0.51998,0.21993,8.83292,0.53266,0.21968,8.40808,0.54540,0.21948,8.15979,0.48589,0.21983,8.97664,0.47313,0.21924,8.58665,0.46029,0.21864,8.43877,0.56015,0.23851,9.13630,0.44291,0.23736,7.84026,0.52754,0.30205,9.34022,0.47901,0.30118,8.28571,0.63459,0.44780,11.66738,0.35980,0.45076,6.61224,0.81912,0.64527,4.19213,0.19075,0.69453,2.02332,0.69902,0.83820,8.91391,0.31337,0.86185,4.73673,0.66489,0.88947,8.30853,0.34785,0.91526,4.95939,0.63849,0.83648,9.04992,0.37104,0.86659,5.53750,0.64960,0.82701,9.61133,0.36257,0.85691,5.73618,0.60861,0.91731,8.67315,5.57427,0.40846,0.92733
109,Hips,0.50554,0.26162,8.64730,0.52088,0.22035,8.73800,0.53353,0.22007,8.31285,0.54622,0.21984,8.09811,0.48671,0.22025,8.91449,0.47384,0.21966,8.55869,0.46089,0.21904,8.42466,0.56017,0.23870,9.25538,0.44293,0.23762,7.84159,0.52855,0.30263,9.51998,0.47995,0.30182,8.36760,0.63441,0.44855,12.00948,0.35961,0.45086,6.62203,0.81834,0.64512,4.50535,0.19138,0.69435,2.26244,0.69900,0.83904,9.18187,0.31334,0.86177,4.88635,0.66505,0.89081,8.52573,0.34685,0.91521,5.05065,0.63863,0.83775,9.26524,0.37000,0.86657,5.63816,0.64960,0.82790,9.83608,0.36216,0.85684,5.84154,0.60709,0.91803,8.88278,5.45032,0.40771,0.92769
110,Hips,0.50475,0.26160,8.90426,0.52056,0.22032,9.37464,0.53326,0.22003,8.84374,0.54601,0.21979,8.50951,0.48635,0.22023,9.54642,0.47347,0.21963,9.04199,0.46051,0.21902,8.79591,0.56016,0.23881,9.28506,0.44271,0.23768,7.99707,0.52795,0.30257,9.34285,0.47924,0.30181,8.23948,0.63431,0.44858,11.79800,0.35969,0.45106,6.43305,0.81913,0.64529,4.22955,0.19154,0.69427,2.08696,0.69901,0.83774,8.91510,0.31336,0.86061,4.76222,0.66506,0.88957,8.26545,0.34684,0.91491,4.89392,0.63845,0.83699,9.02688,0.37016,0.86694,5.46998,0.64949,0.82759,9.57583,0.36227,0.85725,5.65307,0.60719,0.91801,8.30939,5.09010,0.40768,0.92781
111,Hips,0.50286,0.26089,9.20088,0.51915,0.22015,9.47878,0.53175,0.21992,9.01821,0.54440,0.21974,8.74801,0.48528,0.21994,9.61102,0.47259,0.21934,9.16477,0.45983,0.21872,8.97569,0.55911,0.23885,9.63404,0.44257,0.23749,8.32593,0.52616,0.30210,9.99130,0.47795,0.30108,8.90104,0.63362,0.44860,12.23386,0.35968,0.45104,6.91143,0.81755,0.64470,4.67432,0.19165,0.69307,2.38126,0.69896,0.83794,9.24107,0.31360,0.85990,4.95719,0.66517,0.88983,8.56474,0.34737,0.91404,5.08701,0.63853,0.83723,9.30810,0.37042,0.86605,5.66592,0.64953,0.82765,9.88415,0.36232,0.85629,5.88427,0.60706,0.91807,9.07762,5.72313,0.40715,0.92782
112,Hips,0.50311,0.26168,8.69055,0.51931,0.22045,9.09394,0.53199,0.22016,8.62303,0.54472,0.21993,8.34353,0.48532,0.22041,9.23515,0.47260,0.21986,8.78329,0.45983,0.21930,8.57880,0.55956,0.23889,9.23059,0.44257,0.23789,7.91761,0.52663,0.30274,9.18380,0.47812,0.30202,8.16055,0.63417,0.44804,11.71593,0.35981,0.45104,6.61963,0.81765,0.64462,4.18899,0.18899,0.69337,2.02353,0.69914,0.83758,8.80109,0.31332,0.85990,4.77188,0.66562,0.88927,8.17568,0.34737,0.91379,4.96191,0.63861,0.83665,8.93075,0.37031,0.86538,5.53697,0.64955,0.82707,9.48087,0.36206,0.85572,5.74188,0.60794,0.91734,8.35962,5.26219,0.40773,0.92757
113,Hips,0.50380,0.26180,8.88386,0.51996,0.22045,9.32868,0.53264,0.22017,8.83791,0.54537,0.21995,8.56115,0.48594,0.22043,9.54936,0.47318,0.21987,9.15672,0.46034,0.21928,9.00663,0.55979,0.23894,9.70971,0.44281,0.23762,8.42566,0.52702,0.30278,9.79307,0.47848,0.30202,8.62840,0.63396,0.44785,12.60946,0.35970,0.44947,7.08158,0.81826,0.64460,4.59413,0.18739,0.69205,2.35067,0.69776,0.83925,9.40852,0.31069,0.85970,4.86868,0.66219,0.88996,8.74037,0.34504,0.91316,5.04116,0.63769,0.83663,9.47930,0.36712,0.86431,5.63152,0.64922,0.82710,10.06666,0.35892,0.85457,5.83190,0.60713,0.91689,9.19182,5.74105,0.40730,0.92644
114,Hips,0.50298,0.26052,8.96001,0.51946,0.21979,9.41466,0.53218,0.21963,8.86474,0.54494,0.21952,8.52501,0.48541,0.21958,9.65338,0.47265,0.21899,9.18281,0.45982,0.21838,8.97465,0.55962,0.23894,9.41279,0.44256,0.23729,8.24668,0.52640,0.30211,9.58764,0.47771,0.30106,8.48022,0.63328,0.44818,11.98322,0.35958,0.44964,6.62476,0.81858,0.64439,4.20181,0.18739,0.69216,2.21691,0.69730,0.83942,9.07519,0.30939,0.85901,4.80882,0.66179,0.89012,8.44621,0.34277,0.91223,4.97009,0.63717,0.83686,9.19819,0.36561,0.86380,5.55018,0.64901,0.82738,9.76737,0.35769,0.85438,5.73136,0.60598,0.91698,8.67590,5.40204,0.40641,0.92687
115,Hips,0.50122,0.25975,9.06614,0.51838,0.21946,9.41638,0.53117,0.21937,8.87211,0.54401,0.21934,8.51989,0.48437,0.21911,9.60714,0.47168,0.21852,9.08517,0.45892,0.21790,8.82596,0.55943,0.23898,9.16678,0.44241,0.23711,7.95610,0.52515,0.30171,9.22375,0.47646,0.30045,8.19252,0.63340,0.44766,11.54592,0.35951,0.44965,6.19861,0.81858,0.64438,4.22097,0.18835,0.69271,1.92294,0.69734,0.83928,8.90032,0.31072,0.86090,4.63552,0.66204,0.89025,8.25870,0.34400,0.91602,4.80398,0.63708,0.83687,9.01217,0.36777,0.86793,5.39447,0.64871,0.82739,9.55490,0.35982,0.85780,5.57957,0.60590,0.91574,8.20950,4.91394,0.40622,0.92523
116,Hips,0.50249,0.26048,8.89636,0.51932,0.21976,9.21171,0.53217,0.21965,8.73004,0.54508,0.21959,8.44081,0.48507,0.21941,9.38383,0.47226,0.21879,8.92994,0.45938,0.21815,8.72361,0.56024,0.23906,9.27528,0.44256,0.23715,8.02929,0.52630,0.30231,9.32841,0.47733,0.30106,8.29848,0.63378,0.44766,11.70001,0.35951,0.44979,6.57255,0.81843,0.64438,4.36143,0.18794,0.69278,2.11930,0.69799,0.83905,8.97329,0.31020,0.86068,4.84555,0.66358,0.89003,8.32043,0.34383,0.91496,5.02614,0.63769,0.83690,9.07172,0.36738,0.86553,5.62450,0.64891,0.82734,9.62519,0.35941,0.85567,5.82241,0.60587,0.91575,8.44440,5.20970,0.40606,0.92521
117,Hips,0.50266,0.26085,8.83069,0.51932,0.22005,9.18652,0.53218,0.21988,8.71011,0.54509,0.21977,8.43693,0.48509,0.21981,9.34414,0.47228,0.21921,8.90517,0.45940,0.21860,8.70979,0.56022,0.23913,9.31158,0.44264,0.23725,8.05360,0.52636,0.30239,9.25252,0.47750,0.30124,8.20098,0.63374,0.44673,11.73045,0.35957,0.44911,6.63561,0.81825,0.64304,4.21456,0.18527,0.69178,2.04933,0.69850,0.83635,8.85695,0.30840,0.85683,4.76652,0.66437,0.88923,8.20684,0.34234,0.91072,4.94409,0.63812,0.83695,8.98722,0.36671,0.86108,5.55396,0.64904,0.82720,9.53438,0.35849,0.85182,5.74255,0.60479,0.91482,8.11313,4.87522,0.40493,0.92344
118,Hips,0.50284,0.26018,8.79014,0.51944,0.21990,9.19787,0.53228,0.21981,8.70136,0.54515,0.21975,8.41161,0.48513,0.21946,9.42003,0.47231,0.21881,9.00633,0.45951,0.21814,8.84816,0.55997,0.23914,9.36879,0.44266,0.23694,8.14169,0.52646,0.30190,9.39288,0.47767,0.30038,8.38793,0.63337,0.44679,11.82386,0.35887,0.44911,6.52089,0.81825,0.64277,3.98359,0.18604,0.69211,2.14437,0.69858,0.83643,8.74485,0.30762,0.85636,4.76106,0.66431,0.88908,8.15889,0.34192,0.90841,4.93185,0.63818,0.83679,8.91583,0.36418,0.85870,5.47503,0.64924,0.82717,9.47795,0.35626,0.85011,5.66873,0.60489,0.91488,8.47565,5.39234,0.40456,0.92352
119,Box,0.50323,0.27036,8.68231,0.51931,0.23595,6.57847,0.53121,0.23934,6.22435,0.54318,0.24274,5.92079,0.48764,0.22567,8.07044,0.47478,0.22149,8.75623,0.46180,0.21717,9.45992,0.54784,0.26359,5.86562,0.43462,0.23338,9.55923,0.51576,0.31606,9.53050,0.46983,0.30280,11.10241,0.59827,0.43103,5.48053,0.34186,0.46865,6.37232,0.67396,0.65927,4.54422,0.34173,0.75342,4.94297,0.64127,0.49470,5.09187,0.38540,0.96013,5.41000,0.62054,0.45351,4.99205,0.39284,1.02451,4.80228,0.62534,0.41647,5.25382,0.40580,1.00352,5.00214,0.61310,0.44067,5.59164,0.41275,0.97834,5.47174,0.61970,0.86347,7.15868,6.86359,0.44019,0.90898
120,Box,0.50359,0.27023,8.66567,0.51929,0.23565,6.44795,0.53122,0.23897,5.92223,0.54317,0.24238,5.50841,0.48748,0.22584,8.25665,0.47459,0.22198,8.95673,0.46156,0.21804,9.69931,0.54811,0.26294,5.29531,0.43478,0.23491,9.87960,0.51696,0.31577,9.36856,0.47076,0.30307,11.12667,0.59788,0.42973,5.08526,0.34290,0.46798,6.87941,0.67627,0.62021,4.22776,0.34137,0.75176,5.37124,0.64898,0.49189,4.75199,0.37892,0.95935,5.30341,0.63329,0.46181,4.58041,0.38556,1.02380,4.58399,0.62909,0.43141,4.72842,0.39536,1.00140,4.76153,0.61804,0.45182,5.03636,0.40473,0.97586,5.22753,0.61077,0.86478,8.14370,8.09933,0.43177,0.90632
121,Box,0.50506,0.26880,9.44245,0.52140,0.23243,7.64687,0.53323,0.23520,7.39050,0.54521,0.23814,7.21570,0.48823,0.22426,8.59271,0.47537,0.22095,8.94051,0.46249,0.21766,9.33089,0.55099,0.25805,7.83311,0.43604,0.23405,9.29682,0.51959,0.31474,11.11817,0.47357,0.30415,11.54538,0.61159,0.43297,7.10649,0.33791,0.46107,6.00878,0.65132,0.70683,4.96474,0.34034,0.77424,3.49588,0.64227,0.54696,4.61033,0.45503,0.74685,4.62971,0.64300,0.50058,4.18181,0.48732,0.74298,4.04717,0.64491,0.47422,4.40576,0.49029,0.70504,4.19807,0.63207,0.49402,4.76031,0.48853,0.70765,4.49113,0.63001,0.86786,5.64870,4.99402,0.43152,0.90934
122,Box,0.50570,0.26873,8.23300,0.52149,0.23242,6.20482,0.53334,0.23513,5.76898,0.54529,0.23798,5.42123,0.48853,0.22428,7.81623,0.47561,0.22095,8.48220,0.46266,0.21768,9.20854,0.55049,0.25803,5.40041,0.43599,0.23419,9.40449,0.52000,0.31458,9.38869,0.47392,0.30414,10.97604,0.60968,0.43163,5.01923,0.34010,0.46310,6.52608,0.65475,0.65946,4.20974,0.34072,0.77184,5.05410,0.64545,0.53954,4.60002,0.44182,0.76683,4.95293,0.64129,0.48641,4.50717,0.47673,0.75791,4.25245,0.64278,0.46044,4.69464,0.45828,0.73940,4.39899,0.62929,0.48323,5.02192,0.45734,0.73536,4.88052,0.62487,0.86497,7.93733,7.84804,0.43314,0.90746
123,Box,0.50571,0.26647,8.40011,0.52112,0.23140,6.57295,0.53301,0.23419,6.27903,0.54492,0.23707,6.03427,0.48896,0.22305,7.77207,0.47603,0.21969,8.33521,0.46294,0.21629,8.95327,0.54916,0.25802,6.12776,0.43599,0.23371,8.99484,0.51913,0.31199,9.70755,0.47299,0.30097,10.72164,0.60259,0.43138,5.40675,0.34630,0.46215,5.82368,0.66273,0.65971,4.61967,0.34331,0.74461,4.31158,0.64673,0.50848,4.86176,0.41366,0.87207,4.16080,0.63289,0.46899,4.71404,0.46445,0.89855,3.56453,0.63786,0.43577,4.91309,0.42416,0.88489,3.66039,0.62408,0.45814,5.24812,0.43925,0.87596,4.10609,0.61997,0.86030,7.32210,6.97491,0.43842,0.90034
124,Box,0.50595,0.26630,8.39542,0.52109,0.23141,6.13804,0.53300,0.23419,5.78660,0.54477,0.23707,5.48745,0.48923,0.22305,7.66145,0.47647,0.21969,8.37101,0.46360,0.21629,9.14665,0.54846,0.25795,5.47096,0.43674,0.23367,9.54915,0.51913,0.31141,9.78768,0.47353,0.30042,11.46816,0.59987,0.43093,5.33284,0.34684,0.46277,6.95422,0.67137,0.63002,4.18716,0.34421,0.74395,5.40658,0.64778,0.50042,4.74707,0.39690,0.90123,5.50526,0.63159,0.46487,4.63443,0.41081,0.94168,4.79285,0.63504,0.43010,4.85107,0.40903,0.92267,5.02858,0.62170,0.45279,5.15201,0.42289,0.91437,5.50156,0.61581,0.86157,7.86535,7.94550,0.43700,0.90072
125,Box,0.50548,0.26611,8.09639,0.52047,0.23098,6.20160,0.53246,0.23374,5.87697,0.54433,0.23659,5.59467,0.48857,0.22251,7.59630,0.47570,0.21910,8.26771,0.46271,0.21566,8.93126,0.54818,0.25758,5.68213,0.43583,0.23307,9.09948,0.51908,0.31129,9.56263,0.47323,0.30017,10.83067,0.59966,0.43093,5.24251,0.34638,0.46280,6.33530,0.66328,0.65909,4.38529,0.34533,0.74409,5.21722,0.64602,0.50537,4.49989,0.39464,0.93320,5.43539,0.62985,0.46514,4.40409,0.40785,0.99060,4.75204,0.63485,0.43004,4.61497,0.40827,0.98352,4.88066,0.62138,0.45309,4.99215,0.42232,0.96281,5.36467,0.61626,0.86003,8.22138,8.34147,0.43967,0.90075
126,Box,0.50554,0.26862,8.85527,0.52156,0.23353,6.69797,0.53367,0.23690,6.21650,0.54573,0.24036,5.81647,0.48931,0.22355,8.41557,0.47629,0.21961,9.13439,0.46313,0.21575,9.82637,0.54911,0.26166,5.63816,0.43593,0.23312,9.84174,0.51862,0.31501,9.50260,0.47260,0.30170,11.09355,0.60077,0.43407,5.06507,0.34597,0.46400,6.34739,0.66493,0.67277,4.76534,0.34471,0.74800,5.19760,0.64644,0.50643,5.17954,0.38561,0.94347,5.58537,0.62986,0.46588,5.02760,0.39637,1.00341,4.92966,0.63556,0.42826,5.21822,0.40058,0.99155,5.07983,0.62177,0.45224,5.60661,0.41261,0.96848,5.57756,0.61639,0.86146,7.60175,7.31985,0.43627,0.90383
127,Box,0.50689,0.26927,8.49506,0.52241,0.23452,6.88634,0.53430,0.23789,6.66201,0.54616,0.24135,6.49925,0.49029,0.22430,7.89111,0.47711,0.22019,8.44248,0.46380,0.21607,9.05941,0.54679,0.26284,6.74940,0.43448,0.23283,9.09226,0.51787,0.31576,9.79822,0.47157,0.30203,10.88592,0.59329,0.43033,5.84622,0.34228,0.46244,5.55391,0.65869,0.63258,4.75356,0.34149,0.73301,3.60541,0.64632,0.50555,4.75798,0.37374,0.91800,3.51188,0.63678,0.47337,4.49595,0.37765,0.97256,2.97995,0.63835,0.44131,4.64283,0.38642,0.95997,3.11643,0.62444,0.46388,4.95104,0.39694,0.94257,3.50225,0.61682,0.85409,7.23978,6.71281,0.43837,0.89910
128,Box,0.50484,0.26921,9.84590,0.52128,0.23437,8.60286,0.53325,0.23763,8.11450,0.54525,0.24093,7.52395,0.48869,0.22433,9.65279,0.47551,0.22022,10.16264,0.46217,0.21608,10.78133,0.54684,0.26239,6.68559,0.43423,0.23300,10.93211,0.51721,0.31555,9.88093,0.47080,0.30224,11.54488,0.59380,0.42928,5.59635,0.34184,0.46601,7.49390,0.66311,0.50345,4.42720,0.34123,0.73384,5.60534,0.58379,0.39958,5.79346,0.37775,0.93075,5.59977,0.55151,0.37103,5.34558,0.38788,0.98960,4.86695,0.54432,0.36800,5.32337,0.39450,0.97649,4.94653,0.54410,0.39190,5.71041,0.40325,0.95490,5.38134,0.61518,0.86012,8.82813,8.98962,0.43061,0.90065
